HourDK,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
2023-10-26 01:00:00,0.0,991.4155,0.0,0.0,1157.4067,1243.7303,1198.0461,1331.0345,0.0,0.0,0.0,0.0,1507.6295,1492.0504,1527.3522,1596.1913,1640.1318,0.0,1789.0374,2078.7197
2023-10-26 02:00:00,0.0,956.6597,0.0,0.0,1116.5173,1205.8835,1159.2573,1289.1866,0.0,0.0,0.0,0.0,1463.5911,1447.3589,1483.7107,1550.9319,1595.428,0.0,1748.164,2036.7838
2023-10-26 03:00:00,0.0,925.02203,0.0,0.0,1078.8141,1171.4003,1124.8315,1252.4498,0.0,0.0,0.0,0.0,1423.1958,1406.6338,1444.4993,1510.6793,1555.9668,0.0,1711.7637,1998.7046
2023-10-26 04:00:00,0.0,925.0025,0.0,0.0,1077.6991,1171.6785,1127.0284,1253.6418,0.0,0.0,0.0,0.0,1422.3955,1404.9325,1445.1001,1511.3845,1558.038,0.0,1715.285,2000.0577
2023-10-26 05:00:00,0.0,961.15344,0.0,0.0,1117.5895,1210.5123,1168.1572,1295.9142,0.0,0.0,0.0,0.0,1465.9943,1446.6029,1489.0945,1556.0013,1603.5906,0.0,1761.682,2042.2413
2023-10-26 06:00:00,0.0,1010.62354,0.0,0.0,1173.6166,1264.7562,1226.2452,1354.8734,0.0,0.0,0.0,0.0,1527.4614,1505.2775,1549.8267,1618.6041,1667.4725,0.0,1824.1785,2100.5684
2023-10-26 07:00:00,0.0,1055.2461,0.0,0.0,1223.893,1314.0598,1278.8385,1408.4375,0.0,0.0,0.0,0.0,1582.5193,1557.9656,1603.7734,1674.9244,1723.9105,0.0,1879.6432,2150.814
2023-10-26 08:00:00,0.0,1048.4885,0.0,0.0,1214.0671,1307.5796,1271.3458,1401.3943,0.0,0.0,0.0,0.0,1573.9591,1547.3495,1595.6584,1665.1995,1715.7113,0.0,1874.4479,2140.4817
2023-10-26 09:00:00,0.0,975.19617,0.0,0.0,1128.1544,1229.5745,1187.0397,1318.6206,0.0,0.0,0.0,0.0,1483.8087,1456.5808,1509.13,1572.1885,1627.5448,0.0,1790.9357,2051.9434
2023-10-26 10:00:00,0.0,904.64233,0.0,0.0,1047.3488,1155.4089,1107.4861,1241.7444,0.0,0.0,0.0,0.0,1396.3762,1370.6587,1427.5135,1485.8058,1546.178,0.0,1709.892,1967.0807
2023-10-26 11:00:00,0.0,853.576,0.0,0.0,990.0438,1103.1774,1050.8047,1188.7101,0.0,0.0,0.0,0.0,1334.044,1309.0104,1370.2823,1425.0841,1490.7126,0.0,1652.9772,1904.8339
2023-10-26 12:00:00,0.0,766.3023,0.0,0.0,895.9487,1012.9193,955.6189,1099.0284,0.0,0.0,0.0,0.0,1231.3558,1207.249,1271.6571,1322.7489,1394.6528,0.0,1551.0789,1798.3035
2023-10-26 13:00:00,0.0,655.4466,0.0,0.0,778.847,896.5693,836.2859,985.96454,0.0,0.0,0.0,0.0,1100.6198,1082.0787,1144.949,1194.1547,1270.7496,0.0,1416.3579,1659.2911
2023-10-26 14:00:00,0.0,571.8426,0.0,0.0,689.9697,807.48303,746.6645,898.42346,0.0,0.0,0.0,0.0,999.92554,987.55206,1046.8678,1095.7236,1174.0464,0.0,1310.1617,1549.8356
2023-10-26 15:00:00,0.0,518.07996,0.0,0.0,631.36414,748.51776,688.25055,838.986,0.0,0.0,0.0,0.0,933.1633,925.3534,981.28217,1029.5416,1108.4116,0.0,1237.3187,1475.7494
2023-10-26 16:00:00,0.0,505.69492,0.0,0.0,617.21387,734.0415,674.4852,824.3877,0.0,0.0,0.0,0.0,916.36066,910.33026,966.33594,1012.8448,1092.9271,0.0,1219.4182,1458.331
2023-10-26 17:00:00,0.0,525.8136,0.0,0.0,638.9758,755.5909,696.34564,845.642,0.0,0.0,0.0,0.0,939.5824,932.82635,991.3782,1036.6135,1117.34,0.0,1246.5463,1487.0853
2023-10-26 18:00:00,0.0,523.4748,0.0,0.0,637.19696,753.727,694.26843,843.0934,0.0,0.0,0.0,0.0,936.9745,930.6782,988.93677,1034.2115,1115.0287,0.0,1244.2993,1484.372
2023-10-26 19:00:00,0.0,490.73398,0.0,0.0,602.1961,718.9992,659.1315,807.60376,0.0,0.0,0.0,0.0,897.79675,893.8888,949.1619,995.0276,1075.7129,0.0,1200.4907,1438.6582
2023-10-26 20:00:00,0.0,457.20044,0.0,0.0,564.72705,681.7561,622.0906,768.88837,0.0,0.0,0.0,0.0,855.78595,854.3102,906.76385,952.4243,1033.0856,0.0,1152.4916,1389.6337
2023-10-26 21:00:00,0.0,430.39056,0.0,0.0,533.605,650.5278,591.54755,735.505,0.0,0.0,0.0,0.0,820.4748,820.9748,871.1273,916.0595,996.78864,0.0,1111.1465,1348.0691
2023-10-26 22:00:00,0.0,401.03394,0.0,0.0,501.4387,617.8115,559.93506,700.9566,0.0,0.0,0.0,0.0,783.7788,786.72034,832.9194,878.3478,959.1229,0.0,1068.2894,1303.6073
2023-10-26 23:00:00,0.0,355.61282,0.0,0.0,459.393,573.99146,520.9482,658.66223,0.0,0.0,0.0,0.0,734.5218,743.3448,780.21796,830.98236,909.3809,0.0,1013.81964,1241.0089
2023-10-27 00:00:00,0.0,315.0616,0.0,0.0,417.4918,532.29205,480.2839,612.9806,0.0,0.0,0.0,0.0,686.6396,697.9583,729.3422,781.5973,859.93317,0.0,957.2606,1180.6742
2023-10-27 01:00:00,0.0,295.97208,0.0,0.0,395.79068,510.457,458.67435,587.0869,0.0,0.0,0.0,0.0,660.6574,673.29004,703.05237,754.49695,832.37494,0.0,925.5477,1149.8173
2023-10-27 02:00:00,0.0,299.0623,0.0,0.0,396.37003,510.4615,458.33282,583.8016,0.0,0.0,0.0,0.0,659.55896,672.1791,703.1914,752.46735,829.8195,0.0,922.5002,1151.0181
2023-10-27 03:00:00,0.0,320.75873,0.0,0.0,417.09076,530.9609,477.85782,602.36084,0.0,0.0,0.0,0.0,681.94275,692.8087,727.04156,774.3965,850.9938,0.0,946.24817,1181.8706
2023-10-27 04:00:00,0.0,347.8045,0.0,0.0,444.2633,558.60046,504.56763,629.38837,0.0,0.0,0.0,0.0,712.3755,721.563,758.5455,805.1822,881.1937,0.0,980.0014,1221.639
2023-10-27 05:00:00,0.0,371.44882,0.0,0.0,469.87585,585.10394,530.0285,656.6843,0.0,0.0,0.0,0.0,741.5313,748.34796,788.69006,835.6163,910.3246,0.0,1013.181,1259.021
2023-10-27 06:00:00,0.0,396.8325,0.0,0.0,496.53903,612.0342,556.6592,684.07996,0.0,0.0,0.0,0.0,771.6532,776.2349,819.5518,866.1938,939.58856,0.0,1047.1296,1296.0708
2023-10-27 07:00:00,0.0,437.3909,0.0,0.0,539.4022,654.5781,598.93494,727.65173,0.0,0.0,0.0,0.0,819.81714,821.1482,868.697,914.7458,986.5868,0.0,1101.0354,1354.7913
2023-10-27 08:00:00,0.0,480.27423,0.0,0.0,583.97455,698.42633,642.7961,771.4007,0.0,0.0,0.0,0.0,870.2751,868.235,918.8193,964.34247,1034.8701,0.0,1155.3021,1414.9751
2023-10-27 09:00:00,0.0,543.5123,0.0,0.0,649.01685,762.1253,707.2112,833.5938,0.0,0.0,0.0,0.0,943.8459,937.3244,991.1118,1035.7079,1104.3157,0.0,1232.8098,1501.2148
2023-10-27 10:00:00,0.0,652.0982,0.0,0.0,764.23615,874.6644,822.27527,944.7105,0.0,0.0,0.0,0.0,1073.4307,1059.7354,1118.0092,1162.1703,1228.9281,0.0,1370.8228,1647.4171
2023-10-27 11:00:00,0.0,719.9658,0.0,0.0,838.5201,945.9866,895.57355,1016.11115,0.0,0.0,0.0,0.0,1157.2281,1138.5886,1197.8594,1243.6423,1308.2388,0.0,1456.5665,1737.4136
2023-10-27 12:00:00,0.0,703.33374,0.0,0.0,819.70337,926.80505,874.17944,994.58105,0.0,0.0,0.0,0.0,1137.5302,1117.4556,1175.5203,1220.6387,1283.7485,0.0,1430.1744,1713.3258
2023-10-27 13:00:00,0.0,648.4487,0.0,0.0,759.27484,867.59894,811.92535,931.88824,0.0,0.0,0.0,0.0,1070.7657,1051.6984,1107.5602,1151.777,1213.5686,0.0,1353.7816,1638.9851
2023-10-27 14:00:00,0.0,592.0321,0.0,0.0,697.949,807.7704,749.9904,868.8134,0.0,0.0,0.0,0.0,1002.0846,984.9726,1038.4347,1082.2596,1142.9039,0.0,1276.0516,1562.1901
2023-10-27 15:00:00,0.0,540.6922,0.0,0.0,642.4576,754.0201,694.77313,812.4836,0.0,0.0,0.0,0.0,940.00214,924.7564,975.7994,1019.90857,1079.7286,0.0,1206.3135,1491.522
2023-10-27 16:00:00,0.0,523.04987,0.0,0.0,623.68945,736.5329,676.96686,795.3543,0.0,0.0,0.0,0.0,919.09644,904.8551,955.3526,1000.29865,1060.4309,0.0,1184.959,1467.6901
2023-10-27 17:00:00,0.0,547.1943,0.0,0.0,649.48083,763.7792,704.0785,824.4263,0.0,0.0,0.0,0.0,948.0536,933.43634,986.08203,1031.7322,1092.6217,0.0,1221.0833,1501.3162
2023-10-27 18:00:00,0.0,566.8177,0.0,0.0,670.0429,785.7262,725.69507,847.4478,0.0,0.0,0.0,0.0,971.4554,956.6371,1010.7687,1056.8687,1117.8661,0.0,1249.6587,1528.3456
