HourDK,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
2022-12-21 05:00:00,26.306818,46.3133,66.27508,74.30002,83.4979,90.040565,95.152985,100.29985,105.38378,110.206345,115.435684,118.99244,123.47014,127.218254,130.16342,133.75156,137.91133,142.2843,145.80788,148.76053,152.25113,155.44331,158.91788,162.4819,164.89044,169.32915,172.26488,174.87369,178.1946,180.8631,183.67683,184.78941,188.79654,192.12416,194.19048,197.6278,200.01617,204.41154,207.93172,210.83809,216.17865,220.90474,225.84799,231.26968,236.96275,243.45354,249.83914,260.71683,273.4624,297.26987
2022-12-21 06:00:00,27.375265,46.568977,65.187996,72.1354,80.61042,86.722565,91.65619,96.5298,101.38861,105.959145,111.27418,114.53861,119.16382,122.67489,125.59257,129.00235,133.1532,137.38419,140.9403,143.68254,147.14528,150.53192,153.94962,157.40994,160.08313,164.41585,167.23216,169.60951,172.7221,175.20786,177.9383,178.66609,182.39333,185.32603,187.06937,190.23561,192.29062,196.54971,199.73029,202.41388,207.43996,212.06274,217.41603,222.92627,229.44724,236.61005,244.59576,255.85954,268.35324,288.70996
2022-12-21 07:00:00,19.694666,38.539,56.694954,64.204796,72.36773,77.968254,82.95768,87.89719,92.79626,97.3474,102.22104,105.751884,110.52333,114.07488,117.03752,120.46473,124.66175,129.09875,132.8872,135.66821,139.21667,142.87941,146.4043,150.27148,152.94304,157.53737,160.78334,163.17464,166.7915,169.90668,172.92552,174.01988,177.66873,181.098,183.41415,186.79187,189.02345,194.15909,197.15825,200.17343,205.63617,210.46626,215.93094,222.05716,227.50433,234.64568,241.04155,251.87805,264.6178,287.93353
2022-12-21 08:00:00,8.6404705,28.643639,46.22108,54.55701,62.60247,68.577896,73.70127,79.11316,83.93755,88.545906,93.207596,96.915054,101.73827,105.2976,108.563,112.01147,116.35869,120.87136,124.621735,127.50966,130.80238,134.55,137.89648,141.81316,144.31224,148.89442,152.30821,154.69606,158.41428,161.74316,164.70975,166.1328,169.62086,173.38812,175.66937,178.99454,181.27036,186.49654,189.37805,192.11931,197.57431,202.18665,207.06044,213.21756,218.71895,226.19609,233.4645,243.65154,259.80054,291.02362
2022-12-21 09:00:00,6.303644,28.13124,45.418926,53.79143,61.852745,68.19103,73.25508,78.92765,83.650314,88.136955,92.618935,96.33592,100.94435,104.63977,107.90493,111.32057,115.64002,120.05972,123.71812,126.58017,129.77026,133.26088,136.32967,140.2017,142.59541,146.82861,150.13075,152.36165,155.91577,158.86002,161.62247,162.89992,166.20975,169.67433,171.50414,174.46806,176.55513,181.21547,183.9426,186.39813,191.49945,195.67796,200.622,206.73302,212.0841,219.65187,227.58987,237.77156,256.40424,291.4097
2022-12-21 10:00:00,5.481512,30.505833,48.105476,56.347065,64.85667,71.48385,76.61705,82.61685,87.56546,91.97642,96.637375,100.42081,104.84616,108.96823,112.196175,115.63673,119.98045,124.317024,128.01654,130.81279,134.05273,137.14508,140.08134,143.94087,146.35127,150.51826,153.85278,155.97266,159.52905,161.93437,164.67845,165.60709,169.07921,172.27892,173.56952,176.23999,178.29129,182.49713,185.44934,187.64023,192.92087,197.06377,202.94142,209.49223,215.46535,223.72467,232.52151,244.32224,264.76224,303.10742
2022-12-21 11:00:00,9.916914,37.271595,54.431248,61.923576,70.31771,76.72865,81.580505,87.78777,92.84733,96.769966,101.40381,105.025154,109.23493,113.41393,116.30963,119.52381,123.73404,127.80331,131.4599,134.16917,137.36829,140.35753,143.10686,146.99063,149.74022,153.7879,157.10591,159.0306,162.45995,164.4252,167.14423,167.76369,171.09404,174.01323,174.91246,177.27725,179.07132,183.32446,186.61093,188.79857,194.31573,198.9394,206.08362,213.9712,220.70738,230.2522,239.63577,253.74669,276.48413,316.58554
2022-12-21 12:00:00,13.913309,44.325188,59.5232,66.571846,74.37379,80.55104,85.217285,91.79765,96.990166,100.28254,104.5858,107.79116,111.713104,115.76595,118.68296,121.34692,125.20752,128.7257,131.9143,134.54408,136.71254,139.24716,141.65645,145.1601,148.03114,152.55006,156.1975,157.7317,161.25555,163.21088,165.94685,166.68999,169.91154,173.61693,174.42555,176.56494,178.66211,183.38695,187.34981,188.82283,195.67282,201.74466,209.65028,219.6226,229.1648,240.72487,253.02197,269.93005,299.53415,360.95242
2022-12-21 13:00:00,13.364145,45.78514,60.304096,68.39937,76.73917,82.96579,88.36195,95.176315,100.63491,104.26867,108.77727,111.92084,115.70402,119.68124,122.9395,125.7568,129.32883,132.72424,135.56842,138.14136,139.65414,141.55736,143.88327,146.84494,149.15912,154.36287,158.32094,159.83852,163.73726,166.17863,169.13939,170.30753,173.7935,178.77728,179.85172,182.34494,185.06613,189.84474,194.28546,195.02385,202.91087,209.68097,216.3406,226.07205,236.99074,248.46355,261.80023,277.88104,308.69067,381.53986
2022-12-21 14:00:00,11.7485485,42.02745,60.404552,70.4399,81.053535,87.94789,94.83667,101.91689,107.70039,113.014496,118.38988,122.19594,126.457405,130.72865,134.45271,138.30252,142.39597,146.50597,149.76784,152.60965,155.28287,157.2965,160.00847,162.96515,165.06746,169.81357,173.12163,175.06761,178.6371,181.29509,184.2475,185.34279,188.57417,192.82678,194.11526,196.99973,199.3173,202.66267,206.30234,207.52826,213.6191,218.74423,223.8219,230.16026,237.1074,245.56516,255.42715,266.92462,290.1545,338.27942
2022-12-21 15:00:00,40.433746,68.83539,88.27969,97.457756,108.260796,114.45895,121.03877,127.014725,132.06413,137.12746,142.28549,145.84521,149.674,153.5656,156.78085,160.32368,164.01877,167.85832,170.74811,173.19675,176.01395,177.64915,180.24678,182.83707,184.40309,188.43039,190.94655,192.82191,195.71103,197.81049,200.51671,201.27934,204.27873,207.7221,209.09254,211.74808,213.75491,216.23438,219.13899,220.56688,225.57138,229.32224,233.58762,237.8006,242.63817,248.77325,255.59975,264.9298,282.2074,313.89487
2022-12-21 16:00:00,79.15143,108.94488,128.5094,136.33664,147.28659,153.02199,158.90166,164.22055,168.86305,172.63718,177.5252,180.5143,183.83093,187.42154,189.97682,192.80782,196.03682,199.40303,201.80075,203.94818,206.29034,207.61125,210.04922,212.3062,213.66936,217.8814,220.2574,221.93144,224.3648,226.15396,228.97197,229.66898,232.65813,236.2281,237.98079,240.48315,242.62274,245.40099,248.40132,249.90129,255.43932,259.22913,264.0886,269.01035,274.83688,281.36487,288.9355,300.93567,320.6467,358.52545
2022-12-21 17:00:00,117.006584,153.05371,173.82092,181.0253,193.25471,198.85272,205.08401,210.48883,215.45676,218.938,224.15727,226.96657,230.55103,234.20569,236.7065,239.64476,242.89684,246.51973,249.08878,251.45645,253.92882,255.52446,258.36063,260.74634,262.4598,267.49265,270.06732,271.71976,274.30048,276.38745,279.64346,280.3793,283.41025,287.45615,289.62906,292.39877,294.6763,297.74277,300.97263,302.61746,308.99393,313.4457,318.93332,324.5986,331.0429,338.01782,345.8807,359.03387,380.80267,422.55487
2022-12-21 18:00:00,138.74017,185.07077,210.8975,219.7658,235.36491,241.87903,249.73305,256.41068,262.6514,267.32776,274.00693,277.6694,282.78854,287.1625,290.4595,294.57776,298.87698,304.0207,307.87863,311.10825,314.84744,317.48743,321.69656,325.0086,327.31412,334.0039,337.3937,339.78784,343.4414,346.78476,350.91278,351.93076,355.63934,360.74417,363.5247,367.42822,370.0363,373.76004,377.5418,379.63785,387.24628,392.22235,397.90665,403.50043,409.5071,416.56732,422.4227,434.9029,455.09567,491.3026
2022-12-21 19:00:00,152.5548,203.43597,234.66006,247.6203,266.87634,275.04996,285.0442,292.95895,301.7149,307.535,316.22723,320.63687,327.1025,331.68826,336.04904,341.32184,346.7254,352.9019,358.13174,362.26874,366.40176,369.69003,375.1112,379.09338,381.6388,389.7434,394.32605,397.78378,401.99588,407.17026,412.28534,413.22202,418.20215,423.9267,428.68704,433.7262,437.12793,441.89627,447.19485,450.84155,459.51074,465.14023,473.69168,481.1933,489.6018,500.46542,511.43024,527.85614,550.73926,595.5019
2022-12-21 20:00:00,187.38765,240.6062,273.75107,287.8616,308.03302,317.3854,327.87354,335.0945,344.2554,350.08362,359.14993,363.6899,370.57047,375.053,379.53326,385.52838,391.3257,398.0046,403.9996,408.196,412.56424,415.79785,421.2528,425.49838,427.23953,434.4183,439.01007,442.82748,446.6138,451.855,456.67926,456.94464,462.17035,466.7007,471.7784,476.36575,479.5359,483.3923,487.58633,491.44562,498.5772,502.36508,511.38742,517.5145,524.92596,534.925,546.39185,561.53595,578.76575,615.14044
2022-12-21 21:00:00,231.095,290.85306,322.7854,335.06628,354.5052,362.95486,372.73117,378.69843,387.03366,392.02408,400.22913,404.41348,410.8706,414.72665,418.65262,424.26117,429.45908,435.8016,441.38992,445.21042,449.1572,452.4292,457.22977,461.2796,462.38248,468.17294,472.42615,475.53455,478.8957,483.18674,487.56757,487.20636,491.6022,495.30524,499.6554,503.07336,505.30692,508.66852,511.52814,514.72705,520.9611,523.94763,532.01746,537.43256,543.5304,551.6911,561.35406,572.98724,586.7857,615.6685
2022-12-21 22:00:00,259.95065,321.52963,351.23532,361.79102,380.01886,387.95172,396.87164,402.46048,410.32877,414.7699,422.4849,426.24026,432.39896,435.81036,439.3798,444.49106,449.05258,455.27838,460.3271,464.18826,467.8008,471.1195,475.79474,479.80548,480.87415,486.58517,490.82562,493.45905,496.9815,501.24677,505.4694,505.29816,509.44403,513.4948,517.43945,520.7001,522.7224,526.1002,528.8612,531.5141,538.0488,541.1921,548.3325,553.93604,559.6456,567.273,576.28674,586.6477,602.2804,633.48596
2022-12-21 23:00:00,270.77798,331.12292,356.28778,365.4551,382.14917,389.4669,398.1696,404.0074,411.45795,415.82498,423.08832,426.77548,432.87756,436.47678,439.61508,444.5415,448.66135,455.15848,459.72278,463.51822,467.25803,470.56226,475.37872,479.5485,480.9625,487.28625,491.5642,493.8754,497.9835,502.6399,507.1513,507.78918,511.68915,516.89264,520.84357,524.34924,526.6295,530.9809,533.3863,535.89606,543.0492,546.68604,553.3137,559.63257,564.99835,573.51514,581.86584,592.97516,611.1821,647.0945
2022-12-22 00:00:00,195.97809,251.6192,282.91632,295.0501,312.43103,319.7313,327.92154,334.1497,341.12503,346.51587,354.12323,358.72165,363.92087,367.69473,371.90976,376.0885,380.84506,386.31583,390.43338,394.24203,397.52643,400.77728,405.11923,408.74783,409.63754,415.34814,419.07654,421.8487,425.68167,429.13132,433.46594,434.12888,438.9593,443.69385,447.40714,451.39886,454.24225,458.54678,463.44235,466.31186,474.33963,478.56613,484.93637,491.5054,498.0062,507.5105,517.0005,528.48535,552.2383,589.476
2022-12-22 01:00:00,179.44414,232.9747,263.6652,275.2201,292.25525,298.78348,306.79825,312.51166,319.5889,324.81696,332.2271,336.53363,341.5226,344.95108,349.13092,352.9885,357.53958,362.4003,366.33176,369.9914,372.80023,375.93478,380.02872,383.21817,384.1936,389.48038,392.97528,395.58426,398.90256,402.0107,406.0597,406.29227,410.79956,414.82443,418.5107,422.0833,424.6529,428.57208,433.60956,436.47635,444.08963,448.5294,455.40244,461.86493,468.79007,478.04486,487.72464,498.8612,520.0417,554.7045
