HourDK,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
2023-10-26 01:00:00,859.85583,874.9963,0.0,0.0,1173.8883,0.0,1225.453,1259.9375,0.0,1316.8322,1342.9396,1393.5671,1386.0608,1431.4055,1485.1804,1526.3774,1543.8549,1598.9153,1759.3917,1912.6265
2023-10-26 02:00:00,837.9434,850.8235,0.0,0.0,1147.9088,0.0,1197.3237,1230.6848,0.0,1289.5339,1313.655,1359.7479,1354.5431,1398.5807,1449.4562,1494.0535,1509.1108,1566.622,1723.1604,1871.024
2023-10-26 03:00:00,814.69543,827.39954,0.0,0.0,1122.2094,0.0,1170.5131,1203.8787,0.0,1263.7205,1286.3792,1328.471,1326.0563,1368.2996,1416.6124,1464.7822,1478.6492,1538.838,1692.5337,1838.3197
2023-10-26 04:00:00,816.2858,833.4299,0.0,0.0,1127.5487,0.0,1177.0619,1212.2211,0.0,1271.8984,1294.9088,1336.6313,1335.321,1376.1481,1424.3373,1474.8297,1488.9485,1551.5602,1704.9292,1855.9445
2023-10-26 05:00:00,842.9927,867.8313,0.0,0.0,1163.1577,0.0,1215.1815,1253.5947,0.0,1312.6735,1337.4258,1381.8306,1379.6816,1420.3413,1470.0884,1522.1285,1536.5004,1601.5963,1757.313,1916.6062
2023-10-26 06:00:00,882.14624,910.72736,0.0,0.0,1209.9961,0.0,1262.4548,1303.5436,0.0,1362.4548,1389.0132,1435.6272,1432.5105,1473.4755,1524.8893,1577.5995,1591.4524,1657.5068,1815.8845,1978.5807
2023-10-26 07:00:00,914.33954,943.5612,0.0,0.0,1246.5599,0.0,1297.9122,1340.4044,0.0,1399.8054,1427.3074,1475.2374,1471.598,1512.8173,1565.3054,1618.352,1630.9054,1697.115,1857.513,2018.9459
2023-10-26 08:00:00,891.3275,921.3435,0.0,0.0,1220.8438,0.0,1272.3888,1314.0112,0.0,1374.8164,1400.2341,1446.9954,1444.8058,1485.869,1536.3533,1591.5,1602.6975,1670.958,1830.8916,1988.5448
2023-10-26 09:00:00,816.5947,846.9017,0.0,0.0,1136.5022,0.0,1189.4701,1226.4585,0.0,1289.6873,1311.1163,1353.1207,1353.6188,1393.9521,1441.1321,1498.3763,1508.7225,1579.2156,1735.49,1888.5093
2023-10-26 10:00:00,763.281,793.1544,0.0,0.0,1077.824,0.0,1132.1694,1164.4231,0.0,1229.0834,1249.6362,1287.5391,1289.7819,1329.0009,1376.3405,1433.0261,1444.586,1514.0608,1669.1323,1823.0505
2023-10-26 11:00:00,723.2253,754.0207,0.0,0.0,1036.3674,0.0,1092.0148,1121.2782,0.0,1186.4155,1207.8027,1243.6803,1247.6786,1285.223,1334.3143,1389.7856,1404.0491,1471.0477,1628.8787,1786.3589
2023-10-26 12:00:00,657.0933,689.7651,0.0,0.0,963.9219,0.0,1021.3523,1048.4296,0.0,1112.8594,1133.3341,1166.0886,1172.888,1208.7217,1256.5568,1311.9573,1329.3446,1394.8274,1553.3959,1711.7856
2023-10-26 13:00:00,580.97546,616.9266,0.0,0.0,877.7725,0.0,938.0539,962.6896,0.0,1025.4282,1044.0088,1073.0458,1081.5066,1116.3845,1161.4791,1216.4474,1236.6147,1301.3184,1456.1813,1615.6515
2023-10-26 14:00:00,526.6014,565.7039,0.0,0.0,813.91534,0.0,876.97235,898.8676,0.0,960.96594,976.9256,1003.1822,1012.1469,1046.8765,1089.037,1143.5894,1164.8464,1229.4398,1378.694,1537.5497
2023-10-26 15:00:00,488.514,530.9372,0.0,0.0,768.27344,0.0,833.73834,853.87115,0.0,915.45715,928.80505,953.37225,962.5358,997.51154,1036.5419,1091.3883,1112.6886,1178.1088,1321.9686,1479.6814
