HourDK,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
2022-12-20 23:00:00,0.0,0.0,0.0,927.17413,0.0,0.0,970.28516,979.6374,992.39453,1005.3125,1011.8266,1020.39087,1019.9136,1023.1961,1027.4757,1034.7311,1049.0569,1045.988,1054.062,1050.651
2022-12-21 00:00:00,0.0,0.0,0.0,926.0567,0.0,0.0,970.314,980.49493,992.6142,1005.72736,1013.1994,1021.0965,1020.8166,1023.60223,1027.845,1034.8978,1049.364,1046.016,1054.0125,1051.1064
2022-12-21 01:00:00,0.0,0.0,0.0,910.3957,0.0,0.0,963.0598,975.0715,987.4265,1002.4947,1011.13403,1019.6914,1019.1934,1022.245,1027.1348,1035.1818,1049.2867,1047.5895,1056.4298,1055.1993
2022-12-21 02:00:00,0.0,0.0,0.0,885.29553,0.0,0.0,944.13275,958.48926,971.39813,986.8787,997.4031,1006.89,1007.486,1010.9478,1016.5793,1025.703,1040.3428,1039.4283,1050.8069,1052.0975
2022-12-21 03:00:00,0.0,0.0,0.0,847.0005,0.0,0.0,912.3902,929.3368,943.4891,959.8915,971.3342,983.0045,985.4541,990.8407,997.8365,1009.5915,1025.6493,1027.1946,1042.1024,1045.7281
2022-12-21 04:00:00,0.0,0.0,0.0,828.9665,0.0,0.0,896.46893,913.8788,928.77313,945.06616,956.2175,968.8638,972.24585,978.6529,986.19464,998.93195,1016.10956,1019.1081,1036.8064,1042.6445
2022-12-21 05:00:00,0.0,0.0,0.0,832.81396,0.0,0.0,896.60626,913.05554,927.4733,942.55695,952.5789,964.7597,967.89325,974.62317,981.912,994.80695,1012.21356,1015.78406,1034.7137,1040.74
2022-12-21 06:00:00,0.0,0.0,0.0,843.3892,0.0,0.0,904.0542,919.69116,933.7664,948.5997,957.6941,969.2442,971.8461,978.5086,985.26697,997.72473,1015.27527,1018.60126,1036.6711,1041.2533
2022-12-21 07:00:00,0.0,0.0,0.0,847.61426,0.0,0.0,909.4201,924.98126,939.18463,955.02203,964.28955,975.52435,977.9479,984.1992,990.8378,1002.37494,1020.3978,1022.9298,1039.6512,1043.6085
2022-12-21 08:00:00,0.0,0.0,0.0,845.03613,0.0,0.0,909.09064,924.62756,939.2455,956.12805,965.8944,977.3018,979.9008,985.83026,992.6605,1003.5833,1022.3568,1024.2648,1040.2117,1044.6334
2022-12-21 09:00:00,0.0,0.0,0.0,846.48566,0.0,0.0,909.3599,924.18054,938.8907,955.6442,965.2845,976.8587,979.5139,985.3101,992.15063,1002.8866,1022.07196,1023.62335,1038.9946,1043.3552
2022-12-21 10:00:00,0.0,0.0,0.0,855.8638,0.0,0.0,915.8669,929.77515,944.34503,960.6274,969.62805,981.057,983.2956,989.1615,995.69073,1006.2244,1025.2781,1026.5402,1041.091,1044.2422
2022-12-21 11:00:00,0.0,0.0,0.0,871.6737,0.0,0.0,928.5541,941.7507,955.9974,971.7945,980.23114,991.1066,992.7813,998.4628,1004.4735,1014.5176,1033.0977,1033.6215,1046.9072,1048.1663
2022-12-21 12:00:00,0.0,0.0,0.0,888.4174,0.0,0.0,942.4117,954.9989,968.751,984.0438,992.0802,1002.2464,1003.24884,1008.39636,1013.90094,1023.42615,1041.153,1040.9247,1052.5056,1051.9534
2022-12-21 13:00:00,0.0,0.0,0.0,905.78644,0.0,0.0,956.87,968.73505,981.82336,996.56116,1004.3386,1013.54877,1013.88574,1018.104,1023.03613,1031.8553,1048.6575,1047.5035,1057.2148,1055.3175
2022-12-21 14:00:00,0.0,0.0,0.0,920.23755,0.0,0.0,968.40985,979.6317,991.95514,1005.9536,1013.80255,1022.05316,1021.91876,1025.2413,1029.7162,1037.873,1053.9218,1051.8041,1060.1683,1057.5605
2022-12-21 15:00:00,0.0,0.0,0.0,929.89105,0.0,0.0,976.24176,986.9543,998.9641,1012.36816,1020.2774,1028.0375,1027.5712,1030.3622,1034.547,1042.1658,1057.5901,1054.7307,1062.3427,1059.3855
2022-12-21 16:00:00,0.0,0.0,0.0,935.06976,0.0,0.0,981.0254,991.3556,1003.48846,1016.7094,1024.5306,1032.2207,1031.3933,1034.033,1038.0631,1045.2946,1060.1869,1056.9756,1064.2239,1061.1279
2022-12-21 17:00:00,0.0,0.0,0.0,934.63715,0.0,0.0,982.01605,992.1742,1004.90295,1018.57263,1026.1837,1034.2141,1033.151,1035.9435,1039.9329,1046.9298,1061.4753,1058.187,1065.1332,1062.0571
2022-12-21 18:00:00,0.0,0.0,0.0,927.6295,0.0,0.0,978.6106,988.84125,1002.619,1017.43854,1024.8978,1033.6863,1032.5701,1035.649,1039.7306,1046.556,1061.0303,1057.8696,1064.4923,1061.8832
2022-12-21 19:00:00,0.0,0.0,0.0,907.70575,0.0,0.0,964.59607,975.87933,990.67426,1007.15326,1015.1353,1025.1489,1024.6396,1028.2429,1032.8751,1040.4403,1055.5635,1053.2847,1060.0029,1058.5156
2022-12-21 20:00:00,0.0,0.0,0.0,864.2099,0.0,0.0,932.4302,946.25165,962.881,982.22943,991.60364,1004.1618,1005.46454,1010.4206,1016.3661,1025.8374,1042.6141,1042.1855,1050.2754,1051.5168
2022-12-21 21:00:00,0.0,0.0,0.0,802.2735,0.0,0.0,883.82196,901.10846,919.93536,942.1893,953.56744,969.58185,973.93176,981.2303,989.1648,1001.5251,1020.4535,1022.5699,1034.6885,1040.8436
2022-12-21 22:00:00,0.0,0.0,0.0,736.19385,0.0,0.0,824.59705,844.641,864.16986,887.50635,900.4832,919.17554,926.7756,937.23315,947.65063,964.13495,985.4681,991.41925,1011.3927,1024.8932
2022-12-21 23:00:00,0.0,0.0,0.0,684.60376,0.0,0.0,767.1524,787.4878,804.87616,826.2689,839.5861,858.3179,867.8315,881.1936,893.79034,914.79584,938.8575,949.5168,980.15265,1002.91766
2022-12-22 00:00:00,0.0,0.0,0.0,642.0112,0.0,0.0,714.54974,733.7987,748.66223,767.8373,781.0678,798.7339,809.7137,824.7926,838.77484,863.38745,890.757,904.99384,944.2783,976.1092
2022-12-22 01:00:00,0.0,0.0,0.0,325.257,0.0,0.0,388.805,384.36963,402.2054,440.65356,437.8179,452.61884,467.59604,463.89264,470.49817,500.9962,541.6473,567.9722,593.00507,696.14594
2022-12-22 02:00:00,0.0,0.0,0.0,302.00473,0.0,0.0,361.33313,372.5253,393.22256,400.38074,409.41113,428.9496,435.31232,451.26944,463.59033,488.24908,505.7415,530.8803,580.8779,641.79254
2022-12-22 03:00:00,0.0,0.0,0.0,316.26337,0.0,0.0,370.87503,379.96606,392.77478,411.17,419.93155,436.5265,447.55304,461.2897,474.86554,503.718,537.31696,571.13824,631.40125,715.1394
