,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
2023-08-29 13:00:00,579.6616,645.7031,672.6307,701.4628,715.80566,734.9044,738.4916,746.8283,760.61414,766.02155,771.7474,772.21594,776.72784,784.08136,789.7195,795.4519,798.4315,798.3801,804.1666,807.06805,815.06287,813.035,817.7586,824.3504,829.5096,833.45404,838.3057,841.60425,843.28906,847.2181,851.90106,856.0282,862.823,865.4776,872.89545,879.6635,884.51337,891.65674,897.7315,904.4086,918.1758,925.0952,935.03064,953.99225,962.7176,980.882,998.4256,1019.08636,1065.6525,1141.0609
2023-08-29 14:00:00,720.3766,813.6455,852.33185,895.31586,917.13904,944.98553,951.7283,966.1231,986.06757,994.3224,1004.5513,1007.10767,1019.0751,1031.7523,1041.1661,1051.2968,1057.6638,1058.4268,1067.6884,1072.4178,1084.8801,1083.0491,1090.5726,1098.7585,1106.8992,1112.3212,1120.1052,1126.6188,1129.5293,1133.5432,1140.0787,1145.3328,1152.272,1154.4718,1162.6346,1171.338,1174.6918,1181.6191,1187.8171,1193.7667,1210.3916,1216.2446,1225.9513,1244.0299,1251.0813,1270.7859,1286.0907,1303.1498,1346.2733,1436.3229
2023-08-29 15:00:00,795.41534,917.6949,966.14703,1018.3026,1043.0845,1074.0786,1082.4047,1099.5715,1122.2512,1132.653,1144.4357,1146.9784,1161.7844,1176.9635,1188.5433,1198.611,1206.4181,1207.2504,1216.2554,1221.3083,1234.6112,1232.5063,1240.3959,1247.9463,1256.0172,1262.2297,1270.9044,1277.6434,1280.4597,1283.0879,1290.4343,1295.4259,1301.7426,1304.0828,1311.3602,1321.34,1322.161,1328.2742,1334.4313,1340.005,1357.7617,1363.4899,1372.6124,1389.7063,1394.051,1413.3188,1425.3151,1435.2399,1474.8876,1558.2758
2023-08-29 16:00:00,808.36176,916.4183,961.6102,1010.88745,1027.8821,1056.2336,1065.0878,1078.3232,1096.875,1106.3208,1115.0496,1118.2517,1129.5321,1142.5754,1152.988,1161.6123,1168.853,1171.0354,1177.9387,1182.4276,1192.914,1191.8383,1199.4728,1206.2897,1214.3811,1220.1753,1228.5978,1234.4468,1237.1663,1239.8953,1245.5547,1250.7444,1256.7549,1259.4304,1266.6154,1277.3802,1278.3424,1285.1884,1291.2842,1296.287,1314.7244,1321.8036,1331.5553,1351.2839,1354.9487,1379.4037,1393.6879,1408.2329,1453.1215,1539.7909
2023-08-29 17:00:00,727.838,817.7665,860.2353,907.69104,931.44006,961.28687,966.95984,981.09235,1000.7999,1009.704,1021.5775,1028.9014,1041.5863,1055.522,1066.6521,1078.573,1085.6718,1087.6342,1097.2645,1100.9181,1114.7039,1113.5479,1122.7738,1128.8241,1141.9178,1146.9083,1156.5842,1164.6182,1165.6455,1167.4857,1174.2482,1180.5388,1188.0215,1189.6984,1197.3224,1209.0892,1210.2891,1216.9578,1221.6509,1226.6141,1242.7485,1252.062,1261.1561,1280.0309,1284.0498,1305.0781,1323.113,1343.1434,1385.2098,1484.8596
2023-08-29 18:00:00,660.6543,727.7834,760.6701,800.19525,814.17004,838.74603,845.3215,855.30817,870.7506,877.1585,885.8528,889.56476,900.42334,911.989,921.0827,929.9913,936.01465,937.8486,944.3461,947.96704,957.97296,957.8386,964.7031,970.8166,978.6673,983.94244,992.0635,998.15076,999.8464,1000.9255,1006.1856,1010.3243,1015.7578,1018.78314,1024.6049,1034.1117,1033.7157,1038.562,1043.1741,1047.5685,1063.1034,1070.0161,1078.2196,1093.1497,1096.7056,1116.0729,1128.7737,1142.6173,1183.6252,1266.3546
2023-08-30 05:00:00,502.29413,560.8346,584.69415,617.3302,629.849,649.6164,655.26996,663.04816,677.0792,682.0505,687.9617,690.25116,698.5146,707.6402,714.4036,720.35175,724.854,725.79474,730.6864,733.4473,740.7719,739.8734,744.80585,749.28186,754.4178,758.183,764.07697,768.48157,769.7052,770.3616,774.3528,776.9683,781.13086,782.8204,787.3875,794.33777,794.36707,798.0865,802.29297,805.553,817.35333,822.2686,828.54144,841.0249,843.09863,856.99255,866.236,876.3175,909.5163,964.1451
2023-08-30 06:00:00,332.8103,372.12814,387.85614,403.89215,409.51532,419.55032,422.2456,426.66614,433.09613,436.1307,439.25946,439.5918,443.5227,448.242,451.72916,454.7569,456.9155,457.6424,460.10526,461.78452,465.37546,464.82437,467.02914,469.66837,471.95407,473.96674,476.80853,478.54492,479.5551,480.65717,482.57724,483.78064,485.89694,486.943,488.9218,491.97916,491.83282,493.7354,495.65457,497.1723,503.7522,505.58728,508.7106,513.948,515.47144,523.27814,527.0819,530.292,547.88324,580.7102
2023-08-30 07:00:00,146.84387,166.72198,175.06317,180.72928,182.58984,186.42049,187.72974,189.67229,191.528,192.97455,194.2024,194.06496,195.31514,196.61365,197.90805,199.05638,199.74246,200.05531,200.68356,201.54582,202.94179,202.82076,203.75252,204.82097,205.53084,206.46027,207.43224,208.04556,208.39233,209.144,209.71013,210.56139,211.6945,212.35252,212.7696,214.17368,214.4947,215.54373,216.19528,216.85832,219.34137,220.25743,221.52153,223.63525,225.15642,228.70717,230.25464,232.60498,241.10623,260.0509
2023-08-30 08:00:00,12.435705,15.953674,18.02375,18.963383,19.248768,19.831816,20.147045,20.29517,20.546698,20.716715,20.813957,20.864138,20.958075,21.148163,21.258993,21.372274,21.502544,21.52872,21.607512,21.715328,21.842545,21.839506,21.99432,22.126226,22.225698,22.329885,22.432356,22.495008,22.585894,22.67567,22.729803,22.862404,22.984509,23.039484,23.158606,23.337957,23.397093,23.601088,23.744892,23.858673,24.246944,24.475012,24.851597,25.369911,25.852144,26.626362,27.424364,29.023954,32.611824,41.24285
2023-08-30 09:00:00,145.40268,169.9302,183.39502,197.3057,202.99545,207.67201,210.78755,215.38007,219.92355,223.56245,225.929,228.29132,230.94269,234.93872,237.39148,239.21977,241.68169,242.55858,245.52672,247.52339,249.67383,249.82133,252.81953,255.724,257.3881,260.1112,262.1886,263.51514,264.9507,267.2584,269.29037,270.73343,272.7455,273.9733,276.87155,278.76212,279.88126,281.29608,283.4803,285.7014,289.4525,291.7026,293.8267,298.29083,300.26294,308.9257,312.25134,320.30063,333.8366,366.86368
2023-08-30 10:00:00,315.48456,364.96173,391.774,418.30896,429.95804,439.35632,444.47253,453.5223,461.8876,469.0082,474.01892,478.65866,483.62167,491.27856,496.20825,500.16418,504.70218,506.18802,512.1544,515.4691,520.1584,520.1544,526.04694,531.4137,535.3354,540.37225,544.2209,546.86005,549.4026,553.6317,557.4758,560.65155,564.43976,566.5014,571.9023,575.8052,577.73865,580.7032,584.47345,588.62805,595.62494,600.16846,603.9344,612.5103,616.36896,632.55096,639.519,653.5244,676.2811,738.4617
2023-08-30 11:00:00,466.98956,548.0625,593.0445,635.6289,653.71094,668.4966,677.4793,691.54865,704.9627,716.6214,724.4672,731.1649,739.04065,750.3032,758.3088,764.2611,771.6438,774.1041,782.67346,788.39526,795.5718,795.997,805.19684,813.51575,818.6125,826.7028,832.7454,836.7377,840.55725,846.61456,852.4831,857.3603,863.0973,866.70386,874.8351,881.1823,884.0926,888.4489,894.48865,901.12836,911.8301,919.2602,925.18335,938.624,944.57996,969.2413,978.7651,1000.18536,1034.4548,1121.1304
2023-08-30 12:00:00,598.19965,694.71204,750.33905,806.7737,830.96295,849.11005,860.69855,878.48474,896.30695,910.16766,919.0377,928.7321,937.5822,952.6342,962.45557,969.8442,979.1713,981.45264,993.27924,1000.2321,1009.1172,1009.0295,1020.7092,1031.5094,1037.7363,1048.119,1056.4996,1061.0366,1066.7618,1074.5002,1081.4249,1087.8413,1094.8231,1098.8439,1110.4574,1118.6317,1123.2189,1129.7034,1138.6997,1148.3772,1163.2379,1173.5066,1182.799,1203.0485,1211.4473,1246.9429,1262.2704,1292.5907,1344.3217,1463.2189
2023-08-30 13:00:00,724.12604,825.1808,881.18115,934.81537,955.8106,976.107,987.62256,1004.7917,1022.1551,1034.995,1043.7097,1051.7031,1060.9962,1076.6696,1086.1895,1094.0527,1103.7262,1106.4159,1117.6307,1125.1946,1133.9463,1133.9678,1145.7965,1156.8235,1162.8846,1173.1605,1181.4612,1186.2131,1192.5757,1200.9213,1207.5762,1214.1906,1221.1029,1225.5302,1236.465,1244.9216,1249.0895,1256.5375,1265.1462,1273.5283,1290.7191,1299.5748,1309.5303,1328.5664,1337.7859,1374.271,1388.1688,1415.7197,1469.4021,1589.3135
2023-08-30 14:00:00,727.91016,828.72125,891.43036,943.39703,964.31824,986.8438,998.2349,1014.4966,1031.6504,1044.8845,1053.5737,1060.9985,1069.0204,1082.8217,1092.995,1101.5936,1111.2007,1114.5957,1125.4153,1133.2595,1142.4655,1143.2356,1154.5103,1164.9176,1171.0044,1180.8457,1189.9156,1194.7096,1200.069,1208.2507,1213.3514,1220.3408,1228.1675,1232.5027,1242.7872,1251.4058,1256.2915,1264.9707,1273.2173,1281.6172,1299.1348,1308.4703,1320.1526,1340.7052,1350.9565,1386.0876,1401.3358,1430.7644,1489.4525,1595.2413
2023-08-30 15:00:00,678.0705,773.5544,834.8469,877.2085,895.8472,918.98224,927.08795,940.72894,957.25385,967.9079,975.9155,981.49646,988.7125,1001.7464,1010.01227,1020.3177,1029.8055,1033.2777,1043.7734,1050.6577,1060.395,1060.9126,1071.428,1081.581,1089.3636,1096.5306,1104.742,1109.2091,1115.717,1123.8656,1129.397,1136.9181,1143.2828,1146.0469,1156.647,1164.2336,1169.8135,1179.6796,1186.6926,1192.6808,1208.3701,1216.3457,1227.1002,1246.1577,1255.4197,1285.1754,1303.3087,1331.6367,1377.5182,1464.295
2023-08-30 16:00:00,543.9368,638.54614,695.747,733.5018,752.9576,772.12604,779.0754,792.3203,807.4351,818.1736,826.0469,832.2106,838.39844,850.2907,858.39935,867.4743,875.8016,879.12024,888.8234,895.2683,904.148,904.01416,913.7902,921.9415,930.0834,936.2151,943.3075,946.5339,952.3508,959.9367,965.30676,972.41656,977.87573,980.7459,990.0422,997.4258,1002.6204,1011.6239,1018.1183,1024.4343,1037.2283,1046.2471,1055.6461,1072.8381,1081.5289,1108.8612,1124.2067,1149.2073,1191.1716,1273.9387
2023-08-30 17:00:00,472.81226,526.119,557.75055,583.84406,594.2945,607.11865,611.4367,619.48303,628.6895,633.9891,638.56976,640.5778,643.93896,650.68884,654.85895,660.1507,663.9189,665.1074,670.147,673.5578,678.5503,678.493,683.3127,688.99176,692.9156,696.4196,700.8316,703.1047,705.6266,709.9884,713.3327,716.9118,721.5523,723.77734,729.83105,735.103,739.0592,744.8482,749.36993,754.2007,765.89386,770.45044,778.11,792.2432,799.7488,818.45984,831.4215,850.29767,885.7999,949.2285
2023-08-30 18:00:00,286.2915,318.6275,335.77136,353.02393,359.6854,368.92972,372.39774,378.46152,384.13004,387.12424,390.20032,391.21286,394.15192,398.20752,400.64136,403.7303,405.83307,406.0844,409.3042,411.4419,414.78876,415.18222,418.50296,422.01987,423.72467,426.90225,429.5044,432.19427,433.39926,435.49835,437.47818,439.85333,443.17914,444.52008,448.3159,452.27686,454.80225,458.3475,461.6478,465.19876,474.21194,476.63824,482.6317,492.00214,498.79028,509.5563,519.752,532.3708,557.4341,613.7738
2023-08-31 06:00:00,115.32893,130.76904,138.98305,144.42024,146.20737,149.97922,151.3435,153.47795,155.81387,156.96866,158.34422,158.23854,159.63177,161.31369,162.34816,163.85695,164.97827,165.38405,166.42743,167.82716,169.2801,169.46309,170.8818,172.52936,173.40611,174.50938,175.53896,176.35893,177.33614,178.57603,179.68365,180.78102,181.93915,182.95439,184.60359,186.21162,187.30634,189.01201,190.36954,191.72969,195.47668,196.66483,199.2617,202.71684,205.61012,210.53616,214.02046,219.48825,231.01122,255.67816
2023-08-31 07:00:00,6.2596455,9.1629305,11.183517,12.061326,12.3320265,12.880742,13.230565,13.466221,13.761225,13.919198,14.066786,14.146217,14.3183365,14.573799,14.694469,14.843434,15.040418,15.123182,15.243791,15.433492,15.560078,15.623892,15.81646,15.986192,16.098862,16.235691,16.370403,16.468542,16.61712,16.770828,16.87151,17.018698,17.152784,17.264957,17.455996,17.645521,17.754467,17.995731,18.197107,18.37368,18.84093,19.049128,19.520878,20.06393,20.601421,21.417717,22.243551,23.969074,27.641258,36.305355
2023-08-31 08:00:00,95.55996,130.41153,145.27193,154.24973,158.37054,165.57753,168.80008,172.77695,176.84438,180.60631,182.19371,183.79982,186.45586,188.50046,191.07773,193.54988,195.48985,196.53604,198.25703,201.24763,204.40872,205.52768,210.07764,212.44868,215.8142,219.20352,221.08846,224.13797,225.97507,228.32855,231.2078,234.75412,237.61743,239.39815,243.656,248.13866,251.47594,254.7214,257.76254,260.52078,266.20834,270.43613,274.92874,282.21964,287.87097,295.55978,304.0535,315.708,328.83768,373.5705
2023-08-31 09:00:00,221.82214,285.13483,310.38275,329.85464,336.38547,349.146,354.71066,363.1256,371.1075,376.60626,380.35336,380.75888,385.1098,388.51694,391.51636,396.63492,399.43878,400.9005,403.38666,408.40723,414.27682,415.19006,423.35837,427.97092,433.04642,440.1273,444.73932,450.37854,453.50522,456.98312,463.88916,471.0446,478.01505,484.08817,493.84415,503.65604,512.64185,523.2032,531.64557,542.45557,558.12415,568.7059,579.6342,595.19556,608.01135,628.4373,653.8168,677.4113,715.5405,810.28143
2023-08-31 10:00:00,395.67737,497.29855,532.5802,561.2224,570.5227,588.1618,595.34143,607.38196,618.8353,626.93713,631.98047,632.26965,638.9717,644.2622,648.0737,654.9859,659.3846,660.7829,664.1656,671.3926,679.20105,679.4247,691.13434,697.21814,704.43524,712.8596,717.54675,724.5549,729.2942,734.1012,743.1652,752.5012,759.9746,766.4676,778.94775,791.9994,802.33777,815.3117,825.2138,836.6491,856.9853,869.856,882.91315,903.0232,919.81647,946.962,976.3998,1006.3817,1050.9241,1179.6824
2023-08-31 11:00:00,549.0863,685.43945,731.3111,769.59155,781.8274,806.10944,816.3211,831.11566,844.67053,856.55066,863.23724,864.01324,873.25507,880.03906,885.36816,894.8133,900.5911,902.09314,907.05725,916.0864,925.8896,926.7939,940.8821,948.92395,957.75854,967.24817,971.3412,978.9609,984.6105,990.10864,999.9171,1010.19824,1016.8255,1022.72833,1034.4698,1050.8649,1059.5029,1071.0822,1080.0944,1088.4543,1110.8882,1125.8121,1139.9514,1164.276,1188.1313,1216.4847,1246.1294,1284.2417,1332.1941,1507.208
2023-08-31 12:00:00,617.59705,751.7201,806.9905,851.12054,866.46844,894.1399,904.99335,921.9747,937.2067,951.7667,961.1454,962.3297,973.876,983.2031,990.8324,1001.6511,1009.28674,1012.1962,1019.02765,1027.9048,1040.136,1042.4993,1056.7402,1067.889,1078.0349,1089.8837,1095.6025,1104.0773,1109.9698,1116.9655,1129.3508,1140.4786,1149.2969,1157.7782,1170.6628,1187.6079,1196.3519,1207.9551,1218.1338,1228.4597,1251.3024,1268.946,1282.8657,1310.1472,1333.5511,1363.562,1395.8822,1438.5048,1491.1265,1667.0737
2023-08-31 13:00:00,672.4488,788.80786,833.16077,870.2461,876.53625,902.1015,911.1198,925.54474,936.5668,949.5059,956.504,956.35315,966.5128,973.92114,980.38464,989.38574,996.3684,999.67285,1004.77814,1013.52795,1023.5177,1026.1151,1039.8562,1049.7561,1059.2787,1070.9536,1075.6549,1084.1504,1089.5001,1096.663,1106.8059,1117.1613,1125.3895,1133.3474,1145.7434,1161.4634,1168.6276,1180.3772,1189.1693,1197.6125,1221.9313,1236.9521,1251.3062,1276.224,1298.1255,1328.3976,1358.2617,1396.6785,1449.193,1619.7094
2023-08-31 14:00:00,638.1467,732.0296,760.39264,789.88116,791.37714,811.84814,820.3399,829.66943,837.19476,846.87537,852.818,849.6014,857.12354,860.5443,865.90106,874.3113,876.1427,877.10187,880.2728,887.63275,895.7653,897.10144,907.7343,916.89703,922.3921,932.63745,936.3253,942.54016,946.0869,950.5213,958.6048,965.5754,972.6722,981.3083,990.596,1004.40936,1009.89233,1018.56067,1025.7887,1035.4004,1057.7147,1070.6307,1083.8375,1102.7931,1127.6248,1152.8993,1178.8866,1208.8003,1263.0393,1442.6288
2023-08-31 15:00:00,451.10834,544.1103,571.0879,597.893,600.2285,619.1143,628.0952,637.42053,644.51025,654.30884,658.94183,657.7161,663.52496,665.5175,670.7451,678.32825,680.07947,681.8658,685.1983,692.24664,698.92255,700.15985,709.9673,716.60333,722.4008,730.5444,734.3131,740.3402,743.0342,748.0275,753.38306,760.0381,766.92114,772.69385,781.1601,793.27026,799.9375,808.9874,815.0124,822.88947,842.33093,851.6709,864.6284,882.2023,903.5979,925.12476,948.6735,975.4751,1018.6713,1168.666
2023-08-31 16:00:00,287.20343,353.3488,373.5072,394.90125,397.72348,412.25574,420.79803,428.99252,435.65164,443.82153,447.6054,448.3396,453.2192,457.42926,462.4683,468.00204,470.5095,473.41284,477.66608,483.44394,488.1077,489.5009,496.85712,502.90112,507.52722,514.5701,518.5907,522.9811,526.15204,532.19714,536.5405,541.4836,547.582,552.74097,559.55756,567.9682,573.65295,580.90375,586.60254,593.33795,608.05585,614.42255,624.6466,637.9884,652.6834,671.21625,687.767,707.18646,742.43695,852.3133
2023-08-31 17:00:00,165.247,200.1478,211.30719,223.79277,227.17747,235.55573,239.97757,245.38449,250.41403,254.64485,257.58603,257.6461,260.9186,263.95438,266.93405,270.29758,271.6829,272.97995,275.8631,279.3097,282.57663,283.1638,286.86664,290.92935,293.4153,297.35342,299.88977,302.27502,304.20752,307.84543,311.0416,313.6152,317.4933,320.90756,325.35242,329.96167,333.6736,337.78824,341.71124,346.62933,355.63068,359.46344,366.07535,374.6677,383.62247,394.3467,404.51068,416.91656,441.49844,507.48596
2023-08-31 18:00:00,59.89012,72.98283,78.32814,82.86968,84.10996,87.25347,88.4459,90.52655,92.555374,93.87831,95.07181,95.07213,96.44562,97.80798,98.932625,99.9363,100.79906,101.22553,102.084625,103.331856,104.61519,104.86238,105.99218,107.33025,108.23717,109.55818,110.643684,111.50839,112.16437,113.280045,114.514145,115.383,116.77742,117.91198,119.637314,121.15212,122.17749,123.60907,124.97806,126.6087,130.01447,131.24434,133.90971,137.01222,139.40482,143.14343,146.75836,151.43013,161.27446,183.89973
2023-09-01 05:00:00,114.28742,132.19702,141.44469,147.35812,150.30725,154.587,155.84024,158.04785,160.43716,161.68884,163.55095,164.09938,165.26535,167.3541,168.63484,170.28084,171.10924,171.39905,172.68019,173.53294,175.4078,175.50122,177.06567,178.63997,179.81114,181.22499,182.71945,183.70073,184.16956,185.02086,186.44005,187.54106,189.23814,190.31328,191.30487,193.30028,194.15425,195.54196,196.71533,198.43735,201.35587,203.35837,205.40302,208.29391,211.11049,215.85722,221.53453,225.84236,236.1411,263.2524
2023-09-01 06:00:00,173.43867,217.05661,240.70012,259.65985,268.85574,278.09503,282.6759,291.83994,299.04272,304.49307,310.2806,313.21753,318.20398,323.948,328.32437,332.51,335.76624,337.36075,341.35858,344.53604,348.9275,349.97202,354.44324,358.03616,360.97144,365.1172,368.59973,371.32434,372.5539,375.46487,379.04016,381.93927,386.01892,388.63962,391.60983,396.17703,398.27277,400.9115,404.04617,407.64813,413.55606,417.26517,421.0235,427.36935,432.47946,440.6034,446.83163,456.3429,471.1412,517.6461
2023-09-01 07:00:00,149.4512,232.21405,275.25616,309.26633,328.27078,346.30475,356.23056,371.2621,383.32855,392.27603,401.62897,406.16083,413.1172,421.56235,429.09253,433.78308,439.83725,440.38477,447.1119,450.76526,458.85883,459.24368,467.26984,471.98886,475.42996,481.5495,486.82993,492.7059,493.32053,497.16318,501.6702,506.97958,512.7302,515.1395,519.8222,528.11194,533.8429,539.90314,545.81464,554.8137,565.88293,571.8385,581.1101,598.5555,609.1888,631.4217,657.6151,670.85785,700.806,786.2058
2023-09-01 08:00:00,137.24548,197.67667,228.54207,259.85275,272.55417,290.41406,301.8404,314.90918,326.6453,334.1113,343.00415,349.6432,355.22333,365.70953,372.98175,377.7579,383.1559,385.63342,392.3681,397.88745,405.1026,407.09555,417.78976,425.35303,429.5976,439.65683,448.12512,455.2721,456.24237,462.39365,469.39526,475.13455,485.90714,492.92502,499.1305,510.6311,518.1976,526.0487,534.2904,547.53174,561.86365,572.36383,584.8892,603.5401,617.84424,649.4392,686.20734,707.505,753.6179,870.15
2023-09-01 09:00:00,101.267204,152.05258,171.02336,189.7539,200.05359,216.16278,224.12747,230.15721,239.63716,244.0674,250.15555,253.78595,254.49725,260.82623,265.97223,271.56277,273.54184,273.4628,279.41464,282.66696,288.9688,288.65326,295.09387,301.23184,306.28537,313.71838,323.4171,327.8161,327.48132,333.54544,338.36478,343.1108,354.36475,360.55026,365.79822,376.58356,387.64697,393.73645,400.95996,416.4151,430.56927,441.15076,455.2662,474.83188,491.90952,520.14197,562.4103,579.45,628.1212,731.2484
2023-09-01 10:00:00,59.86006,111.422745,139.73616,154.91266,167.65678,180.02574,185.97299,193.91447,202.2051,208.98412,215.2222,219.74077,225.59598,231.67302,238.40321,244.18065,247.85886,249.71663,255.20554,259.35626,266.5931,268.5744,274.7979,279.94275,285.38763,291.4917,296.84396,301.5448,304.1494,308.35083,313.57306,318.79044,324.7787,328.54056,333.83743,339.75305,344.44577,347.72693,351.9308,357.7368,363.45016,369.1207,375.11508,382.4811,389.89188,398.07706,408.26288,420.79892,434.02612,494.25186
2023-09-01 11:00:00,2.048993,59.437595,101.397865,123.21467,138.39047,156.64552,164.30171,175.40083,186.65846,197.57481,206.6279,213.2825,220.05902,229.15527,239.92886,247.09169,253.47305,257.63504,266.1786,272.27118,281.253,285.0475,296.45917,303.61572,312.1099,322.83395,329.15274,336.46817,339.86633,347.06717,353.5805,362.34976,371.66815,378.60294,388.36685,397.92535,404.18512,412.65347,419.90988,430.6742,441.39813,451.33176,463.9037,479.45486,493.4853,507.30496,527.77673,550.57764,582.047,671.2249
2023-09-01 12:00:00,33.008705,88.14259,120.06801,146.52219,162.19308,181.43823,189.8213,201.49623,214.10185,221.85818,230.64078,237.38503,242.28606,254.42152,262.40207,268.89496,275.45285,277.61093,287.4061,292.29495,299.49136,301.68686,313.48975,320.6299,327.239,340.4942,347.8226,354.60306,358.22443,364.39127,370.33557,379.7349,390.13235,398.17072,407.74872,420.87787,428.02414,438.13843,448.40457,463.971,480.9176,494.40887,512.1517,532.52386,554.0274,573.9799,606.7306,634.0136,689.444,829.7638
