HourDK,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
2022-08-06 13:00:00,11.453326,22.633955,31.856312,34.379536,38.973568,41.325573,44.32589,47.945545,50.605785,50.903294,54.064735,55.274326,57.44854,58.492702,60.21423,61.9805,62.75082,65.045784,66.887085,68.08038,69.23079,71.19458,72.259155,74.07187,76.23942,78.42736,80.68197,81.35999,82.65279,84.40199,87.407555,89.30582,91.420494,93.2499,95.521034,97.6396,100.21803,103.82916,106.39078,110.05809,111.27554,115.62569,119.38995,125.366806,128.26585,131.51953,138.6516,145.97235,159.2151,184.56438
2022-08-06 14:00:00,7.197251,16.807068,23.663397,25.436491,28.447052,30.012444,31.926468,34.507732,36.219723,36.343987,38.560715,39.36879,41.02514,41.69587,42.907093,44.2109,44.80058,46.381298,47.56073,48.678635,49.402668,50.79651,51.593594,52.963192,54.58279,56.13983,57.79235,58.300827,59.275505,60.575825,62.69285,64.086525,65.64104,66.98958,68.64022,70.270256,72.04962,74.48043,76.22694,79.07753,79.91574,82.858,85.46648,89.533035,91.65964,94.30486,99.65864,104.84658,113.77013,130.69432
2022-08-06 15:00:00,4.5937314,9.786806,13.341736,14.627761,16.365168,17.249205,18.290125,19.57212,20.570404,20.756506,21.98676,22.378738,23.203068,23.68623,24.326315,24.852407,25.350094,25.999943,26.634575,27.082426,27.480028,28.250648,28.712515,29.323893,30.00086,30.87017,31.553616,31.883701,32.394188,33.128124,34.095123,34.699947,35.44334,36.212566,37.0525,37.960453,38.734055,39.871952,40.5963,41.89584,42.17623,43.618717,44.82811,46.49405,47.499584,48.74534,51.077297,53.633778,57.51918,67.15297
2022-08-06 16:00:00,2.0944843,3.550185,4.622514,4.8908305,5.4513154,5.5864773,5.8679004,6.092162,6.3473444,6.397472,6.578936,6.602472,6.7693973,6.9528875,6.99082,7.060409,7.170424,7.246836,7.292926,7.3479824,7.426302,7.5528126,7.728293,7.815175,7.999161,8.243424,8.425589,8.544039,8.666473,8.970785,9.253663,9.406217,9.620043,10.105174,10.343535,10.846103,11.115778,11.740372,11.992484,12.398165,12.458619,13.182207,13.706885,14.236128,14.60521,15.291408,16.147003,17.356916,19.312302,24.07291
2022-08-06 17:00:00,4.411543,5.9503546,6.76622,6.8155017,7.147521,7.4700327,7.692537,7.883631,8.035342,8.235437,8.454307,8.708619,8.880821,9.062131,9.141233,9.296987,9.351822,9.443586,9.591426,9.70764,9.826466,9.885695,9.982013,10.054178,10.19743,10.2392,10.299714,10.394708,10.448759,10.509629,10.631668,10.69034,10.76034,10.842412,10.960879,11.066676,11.1707325,11.341296,11.416054,11.505006,11.5270815,11.753355,12.011041,12.380282,12.750511,13.135565,13.883044,14.712329,16.571035,21.291803
2022-08-06 18:00:00,23.814571,27.754707,29.583733,29.979824,31.170965,32.053432,32.753956,33.409023,34.11864,34.514076,35.36037,35.934998,36.54784,36.99575,37.434227,37.75697,37.996864,38.22683,38.925377,39.136147,39.42322,39.80214,40.17132,40.19946,40.61794,40.861748,41.11009,41.211334,41.39269,41.63637,41.94246,41.98944,42.222534,42.463066,42.96055,43.146435,43.345467,43.67373,43.95862,44.547363,44.49091,44.78403,45.47451,46.154358,46.929558,47.581783,48.666756,50.593937,54.483303,63.350277
2022-08-06 19:00:00,43.766605,49.19535,51.988075,52.072655,53.80614,55.31129,56.23741,57.22449,58.011433,58.630432,59.776337,60.723408,61.519096,62.1615,62.791866,63.395714,63.64746,64.014175,65.00125,65.421265,65.932625,66.62958,67.01237,67.16322,67.82575,67.9953,68.368515,68.554016,68.75521,69.15959,69.88812,70.21254,70.66924,71.17747,72.08937,72.63007,73.25429,74.207504,74.88434,75.932236,76.34856,77.548706,78.99545,80.53189,82.4453,84.00079,86.89525,89.89144,98.35061,110.41919
2022-08-06 20:00:00,49.529755,55.516792,59.40008,60.420216,62.554512,64.080414,64.61308,66.10769,67.19479,67.71555,69.321686,70.08687,71.14273,72.064095,72.90973,73.42605,73.802925,74.51622,75.64022,76.03249,76.822655,77.6446,77.77626,78.21216,78.82886,79.508125,79.86071,79.93797,80.35216,80.84773,81.53174,81.81181,82.36904,82.50586,83.84205,83.7627,84.81252,85.11678,86.00526,86.78036,87.02373,87.77243,89.264084,90.49054,92.40887,93.796234,96.17469,98.8549,107.27733,114.31729
2022-08-06 21:00:00,42.472385,48.516094,53.4,54.503468,57.09692,58.85743,59.781563,61.37459,62.564854,63.053967,64.71002,65.54466,66.784775,67.60613,68.52652,69.26868,69.90769,70.63628,71.814735,72.38919,73.170235,74.23884,74.565735,75.01211,75.727196,76.42506,76.962204,77.2726,77.784,78.325905,79.3524,79.973625,80.65879,81.19837,82.3543,82.80592,83.78807,84.69459,85.47236,86.49756,87.070816,88.198166,89.74787,91.39673,93.46902,95.051636,97.90226,100.01184,108.388794,114.543106
2022-08-06 22:00:00,21.111694,29.52488,34.904526,36.857765,39.4332,41.053337,42.150692,43.71316,45.039566,45.861053,47.650124,48.62972,50.038105,51.022083,52.067978,52.908554,53.675556,54.54612,55.710754,56.610306,57.531025,58.712914,59.17141,59.683567,60.36605,61.365932,62.067425,62.42819,63.041897,63.875774,65.0332,65.76043,66.575455,67.26114,68.326515,68.78483,69.889786,70.97034,71.78348,72.78981,73.43332,74.67418,76.32632,78.0272,80.175674,81.65333,84.88002,86.96729,95.83351,101.276566
