HourDK,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
2023-10-26 01:00:00,0.0,565.2134,591.4059,610.49713,627.9986,654.28143,677.64246,693.4399,708.691,729.8094,0.0,768.59814,779.44446,0.0,819.1081,844.7206,854.6744,870.1236,909.8982,937.33826
2023-10-26 02:00:00,0.0,585.4005,616.46655,637.2041,653.5874,678.6258,699.61725,714.79,730.1196,750.80164,0.0,787.6084,799.42596,0.0,839.55145,863.70435,873.75037,889.1553,923.3179,948.63763
2023-10-26 03:00:00,0.0,543.64,586.384,612.7554,631.15063,659.93726,680.56805,698.5045,715.561,737.9483,0.0,774.8139,788.716,0.0,834.24005,858.31445,869.34906,886.1914,915.3293,940.5515
2023-10-26 04:00:00,0.0,504.0789,548.0616,581.2986,605.5339,640.0312,662.3283,681.2521,699.5197,722.7268,0.0,759.53986,775.20734,0.0,821.4671,848.18756,862.4128,882.08795,913.56464,939.179
2023-10-26 05:00:00,0.0,394.20624,436.13425,474.02393,505.55362,562.49756,602.1624,640.7696,672.7273,713.9148,0.0,778.4031,804.4927,0.0,874.6022,909.75934,928.6648,950.6986,978.9634,1000.6809
2023-10-26 06:00:00,0.0,343.2491,369.15802,401.9797,439.5616,522.30695,587.1933,648.94257,695.27844,754.3917,0.0,845.20044,878.79565,0.0,949.7703,983.99176,1000.70667,1017.3409,1038.8494,1047.4724
2023-10-26 07:00:00,0.0,416.6654,457.43646,495.25372,531.631,601.73486,653.3523,700.6265,737.1925,784.2107,0.0,857.72925,885.9714,0.0,951.0573,982.82513,998.4199,1015.4424,1037.4242,1049.2302
2023-10-26 08:00:00,0.0,558.7465,620.81525,660.81964,687.4188,724.45593,747.48987,768.25934,788.92365,816.27356,0.0,858.6397,874.60077,0.0,918.4789,940.68036,952.20306,969.03503,993.50085,1011.99286
2023-10-26 09:00:00,0.0,633.83905,680.10767,708.1646,725.211,751.9458,769.5094,785.9876,803.461,825.58154,0.0,860.0509,873.3646,0.0,908.8008,926.4463,935.282,949.1301,972.41705,993.67377
2023-10-26 10:00:00,0.0,676.3596,723.5794,752.0978,769.133,793.2892,809.8365,822.9539,837.6365,855.0081,0.0,881.6548,891.30914,0.0,920.8593,935.9081,942.2862,954.6377,973.6175,988.65674
2023-10-26 11:00:00,0.0,688.39215,742.54535,772.4272,788.7513,811.4528,826.97687,839.37195,853.2682,868.7894,0.0,891.6497,901.1383,0.0,926.73694,939.108,944.11084,954.35785,969.1487,981.7006
2023-10-26 12:00:00,0.0,643.09,694.6355,725.50946,742.5456,768.50574,785.062,800.5566,817.21136,836.2816,0.0,864.12384,877.14996,0.0,908.17267,923.6173,932.30023,945.5805,964.13916,982.81683
2023-10-26 13:00:00,0.0,574.3928,632.0785,667.9262,687.77246,717.9324,736.29626,755.6172,775.7431,799.93616,0.0,835.2301,851.8117,0.0,894.2784,915.816,929.83295,949.8444,977.0056,1005.0476
2023-10-26 14:00:00,0.0,534.80585,594.9072,634.61084,656.2131,686.4943,702.4521,719.93445,738.96545,760.9119,0.0,792.2351,809.0065,0.0,855.1266,881.86194,901.326,927.47736,961.86383,996.32587
2023-10-26 15:00:00,0.0,492.22043,553.24976,595.14056,618.5323,651.1034,667.47546,685.9548,705.4656,727.6919,0.0,759.51,778.2766,0.0,830.99304,862.38434,885.1501,913.99445,948.799,983.4549
2023-10-26 16:00:00,0.0,459.4425,523.6567,568.3772,593.5259,628.62665,646.3057,666.55145,687.5408,711.9994,0.0,747.7617,769.10724,0.0,827.94696,862.14307,886.6984,915.9707,948.7438,981.1995
2023-10-26 17:00:00,0.0,432.4759,504.8179,556.1979,586.32385,626.7118,646.423,668.4037,690.9036,718.0804,0.0,758.4875,782.0269,0.0,846.40436,882.8807,908.7149,938.8134,971.59656,1003.2373
2023-10-26 18:00:00,0.0,396.3609,472.35922,527.9926,562.9451,609.38947,632.89984,657.71234,682.34015,713.89606,0.0,762.44183,787.7095,0.0,858.6689,897.1357,922.6329,952.202,985.2649,1015.4623
2023-10-26 19:00:00,0.0,364.60934,430.31223,482.60986,517.8957,569.7134,598.54626,628.35504,656.1551,692.2579,0.0,749.7767,778.0907,0.0,857.60333,899.7262,926.277,955.297,988.71906,1019.56226
2023-10-26 20:00:00,0.0,344.5723,399.93738,444.4085,472.85303,520.2255,547.37897,580.0436,609.8558,647.6982,0.0,706.9066,737.34393,0.0,819.7489,864.66235,895.1935,927.9188,969.43256,1013.6115
2023-10-26 21:00:00,0.0,296.26038,361.06595,414.38965,446.36044,496.59357,523.10236,557.69617,590.9739,633.49176,0.0,700.128,735.8839,0.0,835.21094,884.96783,917.3772,949.8955,984.4965,1024.7478
2023-10-26 22:00:00,0.0,238.208,310.11624,371.9748,410.12906,467.8017,498.9068,542.50964,583.9765,635.2626,0.0,711.66376,752.1465,0.0,861.0881,910.1158,938.02686,964.0144,988.8303,1020.1622
2023-10-26 23:00:00,0.0,372.3139,397.44745,420.94742,435.99503,460.85165,477.6923,495.6058,513.9418,536.4864,0.0,572.9308,591.051,0.0,641.09485,675.08655,698.55084,726.8573,785.2097,843.8769
2023-10-27 00:00:00,0.0,365.706,389.4002,412.42538,428.36188,455.00806,473.47165,491.58826,509.11972,529.8471,0.0,563.82385,580.93317,0.0,622.0669,651.4928,671.4171,692.91846,744.3849,797.2763
2023-10-27 01:00:00,0.0,350.7486,385.97784,418.26367,442.54623,475.12134,495.7289,512.66327,529.14886,548.4505,0.0,580.23047,596.2828,0.0,627.48,654.55316,672.4198,687.8333,727.818,762.36804
2023-10-27 02:00:00,0.0,331.27054,375.3762,415.73648,445.521,484.45255,507.32443,527.369,546.74866,568.4418,0.0,602.8205,621.87665,0.0,657.5146,686.67065,706.0146,721.2626,758.46643,790.94055
2023-10-27 03:00:00,0.0,357.2423,395.15723,429.4061,453.9458,489.88544,513.7691,538.4463,560.94275,584.13934,0.0,618.04376,636.68616,0.0,680.21436,712.675,733.6546,755.33575,803.54736,850.33264
2023-10-27 04:00:00,0.0,421.41245,455.6357,486.05493,506.8826,537.7021,558.47473,579.3562,599.43805,619.9875,0.0,650.40173,666.96497,0.0,707.4649,738.0466,757.9446,779.2168,821.96454,861.91724
2023-10-27 05:00:00,0.0,475.4831,512.2247,542.74835,560.96484,586.96155,602.85724,619.6925,637.63214,656.0264,0.0,682.3138,696.68445,0.0,739.80444,770.0669,790.5867,815.96045,854.4397,890.731
2023-10-27 06:00:00,0.0,487.09485,522.46173,554.59265,576.17236,609.1778,628.7048,649.3754,670.14026,693.3532,0.0,727.7885,746.689,0.0,794.9452,825.5445,845.6346,869.60547,905.4623,940.14685
2023-10-27 07:00:00,0.0,523.5401,558.0606,589.0926,611.0043,644.0742,663.8788,683.45795,702.75867,723.8784,0.0,755.05817,772.5244,0.0,810.07886,835.34784,851.61176,870.39075,904.65436,937.6915
2023-10-27 08:00:00,0.0,559.7908,591.7223,620.7783,641.85754,673.0127,691.5871,708.3566,725.3584,744.0792,0.0,772.3854,788.3313,0.0,821.6524,844.12634,857.836,874.2637,906.2385,936.9252
2023-10-27 09:00:00,0.0,561.32166,588.7809,614.18756,634.8396,668.8631,691.4806,711.25214,729.6471,751.5197,0.0,786.65356,803.08875,0.0,840.7913,863.6912,875.62683,890.0932,919.94293,946.74243
2023-10-27 10:00:00,0.0,525.9899,550.7959,574.66296,595.674,634.55566,661.3968,686.72144,708.38684,734.56244,0.0,776.3814,795.1933,0.0,838.9677,863.4271,875.5732,889.6906,919.3801,947.4699
