HourDK,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
2022-12-20 23:00:00,1289.4672,1354.1796,1440.2158,1491.807,1513.6046,1563.7198,1603.6176,1629.476,1669.5192,1690.3136,1704.4218,1745.7867,1773.7875,1818.6499,1846.94,1896.2775,1924.4963,1970.9768,2077.1084,2167.0452
2022-12-21 00:00:00,1365.8295,1433.4062,1516.2014,1560.2615,1581.876,1627.568,1668.9022,1691.2805,1730.2488,1744.9762,1757.4045,1796.7561,1818.5151,1858.4824,1880.633,1928.7705,1951.2955,1990.7738,2088.2358,2172.0332
2022-12-21 01:00:00,1244.9559,1310.3916,1407.9744,1456.4156,1483.0365,1535.4502,1575.5862,1612.8093,1651.3026,1678.4216,1692.8578,1736.0005,1763.3219,1810.569,1839.8737,1893.2294,1925.9071,1979.2885,2096.4243,2190.4038
2022-12-21 02:00:00,1246.562,1308.0977,1404.8109,1451.1704,1475.8632,1528.5836,1567.1522,1605.2153,1642.7614,1672.0725,1684.0685,1727.911,1754.4869,1803.052,1832.5242,1887.1052,1921.6085,1977.292,2100.1248,2193.8594
2022-12-21 03:00:00,1188.7404,1255.9772,1352.06,1402.4786,1430.0278,1482.9857,1523.6716,1561.6224,1601.5138,1630.0037,1644.1995,1687.8503,1716.4496,1766.4224,1795.9266,1852.6818,1887.1938,1943.6729,2067.8586,2168.316
2022-12-21 04:00:00,1149.8634,1216.3105,1309.5867,1360.3384,1388.4169,1439.813,1480.6906,1517.3492,1557.3586,1584.8369,1599.3867,1641.6085,1671.0334,1720.366,1749.339,1806.3777,1840.5737,1896.9446,2020.7017,2123.279
2022-12-21 05:00:00,1130.129,1194.5288,1286.6316,1336.9592,1366.5039,1416.1238,1458.0139,1493.8092,1533.776,1560.3131,1575.5615,1616.648,1646.9479,1695.4181,1724.0831,1782.2067,1816.44,1873.5798,1998.5851,2102.5952
2022-12-21 06:00:00,1118.0256,1178.0562,1270.2374,1318.7465,1349.012,1397.8464,1439.5614,1475.5946,1515.2095,1542.2677,1557.6941,1598.3417,1629.4951,1677.2021,1706.4065,1766.0531,1801.7134,1860.779,1989.8033,2095.6519
2022-12-21 07:00:00,1103.6232,1160.1726,1251.6074,1298.5431,1329.2589,1377.303,1418.7954,1454.7697,1494.7463,1522.5885,1538.1359,1578.9081,1610.75,1658.0061,1688.3503,1749.5939,1787.316,1848.1458,1981.6871,2090.8867
2022-12-21 08:00:00,1073.684,1131.2969,1222.536,1270.1735,1302.6796,1350.7468,1393.2405,1429.8212,1471.4305,1499.8688,1516.4714,1558.139,1590.8087,1639.2745,1670.6836,1734.2837,1774.0192,1836.9827,1975.399,2090.3882
2022-12-21 09:00:00,1049.5526,1110.6317,1202.5873,1251.0819,1285.4744,1334.1405,1377.5297,1415.3257,1458.5823,1487.2434,1504.6228,1546.9814,1579.908,1630.1,1661.1487,1727.1068,1767.761,1832.2963,1974.7139,2094.371
2022-12-21 10:00:00,1034.2804,1102.5076,1197.3081,1248.0807,1285.3041,1335.8706,1380.9719,1420.6311,1466.3411,1495.0931,1513.7205,1557.3098,1591.0125,1643.7933,1673.9445,1742.9142,1783.68,1849.9688,1996.7509,2120.9714
