HourDK,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
2023-01-08 23:00:00,436.087,670.0811,792.73816,815.7063,893.7498,898.84265,949.1587,982.371,1014.0726,1063.3483,1047.8835,1101.13,1146.5359,1112.707,1143.2821,1150.7166,1184.147,1204.2087,1212.9281,1235.0922,1244.3746,1281.0502,1316.2014,1310.3993,1335.1962,1350.063,1371.308,1375.8212,1411.3842,1439.6512,1447.4669,1460.6951,1501.3119,1497.8267,1518.4478,1534.668,1547.5527,1587.9541,1627.7213,1664.5055,1682.4453,1735.3204,1794.6313,1809.7341,1870.4497,1937.359,1997.8984,2095.32,2286.4204,2539.615
2023-01-09 00:00:00,607.97235,746.4857,797.9675,817.92566,853.1208,863.8734,886.5896,895.23364,897.4639,923.57355,937.8294,939.9506,959.7396,963.8579,975.6129,990.271,997.71436,1001.25146,1009.27313,1022.7181,1027.3483,1042.9332,1056.3785,1058.4039,1061.4362,1071.2849,1079.6758,1096.5048,1095.8407,1097.7749,1118.0553,1114.8928,1136.1707,1140.6244,1164.2755,1150.1921,1168.4601,1184.0896,1214.1262,1217.1989,1224.7786,1240.0251,1255.3717,1268.2408,1275.7125,1309.9236,1341.4286,1349.7037,1418.3954,1573.4159
2023-01-09 01:00:00,637.7185,759.87646,802.77,821.20825,850.89,866.25964,883.99445,893.2764,889.8695,919.67316,927.31287,935.0167,949.3219,954.97925,962.1963,978.4202,981.3517,986.7706,993.93353,1007.57526,1008.8322,1025.8899,1039.0327,1038.893,1040.5176,1051.9242,1057.8638,1071.9929,1077.2506,1075.1417,1093.101,1093.8739,1111.4747,1115.6097,1137.9346,1120.0742,1135.5142,1154.4052,1182.0319,1188.0272,1189.7004,1204.0836,1221.6877,1232.3926,1237.5977,1271.0408,1298.287,1295.9059,1366.9873,1495.8403
2023-01-09 02:00:00,659.9361,787.0997,829.9918,845.31757,871.3961,888.8104,906.0834,916.1148,911.841,939.08466,944.02374,955.25543,967.3934,970.76385,976.2424,991.60266,997.0498,999.2645,1007.33545,1021.0474,1020.9891,1039.6487,1052.0365,1051.416,1050.6177,1065.6298,1067.9048,1082.5212,1086.722,1087.1417,1103.3738,1103.209,1120.9058,1123.8943,1145.0355,1126.2184,1139.5281,1158.2727,1185.3085,1193.2246,1190.7994,1206.5167,1225.0039,1232.9531,1236.4343,1269.3862,1289.4624,1291.8029,1355.6372,1465.0948
2023-01-09 03:00:00,637.1186,777.5171,827.3608,844.92267,871.94684,892.9143,909.9637,924.10706,919.7354,946.4575,953.7925,966.8317,976.1866,978.20605,987.4779,1002.5967,1015.06573,1012.615,1020.80066,1034.2344,1039.1146,1057.3641,1072.522,1068.9863,1067.5671,1089.5415,1090.6565,1106.7771,1108.858,1115.107,1132.5693,1124.9021,1152.021,1153.1154,1176.8679,1156.1011,1172.4272,1189.8785,1217.7476,1231.9908,1225.5099,1246.7897,1265.6222,1266.6996,1278.9427,1311.7047,1333.2063,1347.5165,1408.4834,1522.3202
2023-01-09 04:00:00,561.1761,721.3019,769.21954,798.7588,832.6831,851.1854,873.8284,893.9252,891.6297,918.14087,926.8642,946.6298,953.2925,959.8917,973.0707,988.73413,1007.42084,1003.4324,1012.5008,1025.7937,1036.0426,1057.1091,1073.3397,1068.8699,1071.9116,1096.447,1094.0402,1115.5304,1121.1649,1128.3153,1148.6648,1139.7937,1173.0762,1173.8832,1197.9072,1182.2173,1199.9417,1218.5344,1245.9,1262.1605,1260.1205,1287.5219,1307.7715,1310.5996,1336.0298,1371.6145,1401.1035,1431.7362,1496.6611,1655.401
2023-01-09 05:00:00,449.24133,636.4995,687.629,730.7443,765.0539,780.9519,812.39526,837.57697,843.54095,868.116,884.5709,907.6672,915.18066,927.24646,939.3854,958.29285,982.4858,976.4782,989.89886,1006.30414,1017.848,1041.6185,1054.8293,1054.3871,1058.9409,1090.3954,1091.0111,1111.0372,1119.1387,1131.8005,1156.2107,1149.3867,1182.5914,1180.5585,1209.5405,1198.7325,1215.7627,1237.4435,1262.2948,1287.3898,1282.7693,1321.4225,1340.3555,1350.0554,1384.9249,1425.4402,1462.0885,1520.1058,1583.7869,1809.707
2023-01-09 06:00:00,362.55035,567.3799,614.6536,652.6514,696.04047,745.87555,753.4179,785.773,796.02924,825.4806,841.45844,868.3146,859.4036,892.04626,899.3322,932.0725,953.9416,953.59314,969.06555,974.2664,1006.3256,1004.22723,1034.3945,1030.5873,1033.0005,1066.8541,1067.7589,1082.2855,1100.6603,1112.5359,1135.9808,1125.56,1176.6742,1174.6415,1192.2661,1186.1051,1214.5615,1230.835,1246.3632,1282.3588,1268.2468,1320.0464,1333.6104,1344.8201,1397.3602,1421.5652,1474.0184,1526.0359,1639.9545,1875.6465
2023-01-09 07:00:00,300.2939,496.66824,524.5989,574.9521,621.3992,709.96594,688.7082,729.71295,730.2003,774.20306,784.24,822.55005,788.5803,835.0537,844.3955,888.9157,903.2213,915.3741,921.95874,917.3205,967.8348,949.6317,998.5928,983.5949,987.52527,1019.9267,1015.944,1028.0983,1060.7655,1067.2705,1083.8402,1072.8376,1144.2233,1144.1309,1143.798,1139.1525,1180.7931,1194.0408,1198.1643,1246.5021,1229.5587,1282.024,1290.1832,1291.0668,1370.9894,1371.5302,1446.5629,1476.5084,1623.492,1865.7701
2023-01-09 08:00:00,278.79138,441.6252,449.17752,521.96387,562.17377,649.84644,628.62384,667.79144,661.5274,706.2561,713.6904,759.81586,722.1894,757.9117,774.83905,815.573,823.3057,840.95435,841.4285,841.6015,884.65295,876.1469,923.3614,907.81964,910.5777,940.4488,929.08887,947.73865,983.0723,983.95917,994.14667,990.41766,1055.0681,1059.9359,1049.8983,1051.0864,1090.6002,1103.9852,1106.8246,1154.2249,1148.9421,1188.1718,1191.4209,1194.8256,1275.1061,1271.522,1351.4342,1373.3232,1502.1914,1751.5701
