,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
2023-09-17 11:00:00,0.0,346.25027,0.0,389.48196,398.68704,0.0,414.36493,414.8949,425.80664,427.4752,0.0,441.779,0.0,455.8907,458.02853,466.7256,481.19983,492.56635,513.7097,550.2342
2023-09-17 12:00:00,0.0,365.59415,0.0,481.19855,513.55444,0.0,577.365,608.50226,644.62683,662.176,0.0,740.63983,0.0,814.78314,828.51074,877.6502,923.7653,968.13,1035.9387,1139.2649
2023-09-17 13:00:00,0.0,501.38336,0.0,619.6228,650.0951,0.0,714.8249,744.51807,775.05597,798.9846,0.0,859.69244,0.0,926.30457,948.7065,993.7243,1036.828,1079.7991,1164.2849,1291.8158
2023-09-17 14:00:00,0.0,564.58563,0.0,670.5005,694.52655,0.0,746.6675,770.7343,788.9307,808.8119,0.0,850.36127,0.0,900.0645,916.1609,942.96405,984.3746,1015.987,1071.6582,1164.8562
2023-09-17 15:00:00,0.0,554.53625,0.0,651.412,669.4623,0.0,710.8436,730.3164,743.248,759.9703,0.0,787.9746,0.0,826.8304,840.16455,860.27216,896.1501,925.5087,972.30194,1054.2289
2023-09-17 16:00:00,0.0,457.1983,0.0,530.6576,546.5668,0.0,580.5848,594.62756,610.414,618.5039,0.0,648.8139,0.0,679.57587,692.0722,712.92615,737.4711,762.2691,804.12134,867.88434
2023-09-17 17:00:00,0.0,307.87003,0.0,359.8102,370.2462,0.0,396.61798,403.78778,416.26855,422.08423,0.0,443.67865,0.0,464.86813,474.75143,492.14334,511.2582,531.9113,566.5292,618.5598
2023-09-18 06:00:00,0.0,174.6879,0.0,203.64772,208.47818,0.0,223.03119,224.34485,231.96501,234.15062,0.0,246.77657,0.0,257.89282,261.94266,270.05423,281.27548,292.08038,309.8843,342.4422
2023-09-18 07:00:00,0.0,74.63035,0.0,84.41785,86.51377,0.0,90.6183,85.574745,91.34871,89.689316,0.0,97.94222,0.0,100.46085,100.56565,102.11064,106.70524,109.48785,117.36731,138.9516
2023-09-18 08:00:00,0.0,143.38925,0.0,170.98204,175.71745,0.0,189.1882,188.89236,196.17532,199.77074,0.0,209.61134,0.0,219.16422,223.68573,231.86595,243.70345,254.77837,273.94562,307.10318
2023-09-18 09:00:00,0.0,405.27023,0.0,450.83823,462.20853,0.0,471.3152,466.78986,481.08032,478.74878,0.0,497.75763,0.0,513.01843,508.23315,515.6587,531.36176,540.90216,563.18976,604.62115
2023-09-18 10:00:00,0.0,632.986,0.0,708.5881,725.94,0.0,748.80524,755.0363,772.46545,769.0988,0.0,804.69214,0.0,829.92035,833.03735,846.5954,871.6618,890.90204,919.6408,971.76135
2023-09-18 11:00:00,0.0,798.1047,0.0,884.3428,901.4818,0.0,919.33496,926.23065,946.3189,943.14764,0.0,976.78156,0.0,1004.46124,1005.95044,1019.1641,1039.2291,1058.6174,1095.9775,1164.4073
2023-09-18 12:00:00,0.0,739.7421,0.0,844.5127,863.7545,0.0,886.86707,903.5534,920.31354,925.3319,0.0,958.83844,0.0,996.6641,1003.1132,1018.3925,1047.7144,1076.812,1125.9293,1216.1075
2023-09-18 13:00:00,0.0,587.56836,0.0,689.4998,708.5467,0.0,745.77637,764.1639,782.3458,797.65466,0.0,828.6635,0.0,870.97815,885.18835,910.52936,942.6487,977.1881,1041.423,1147.9518
2023-09-18 14:00:00,0.0,426.3567,0.0,506.57077,520.40125,0.0,558.17126,574.55853,590.8778,604.51953,0.0,632.9637,0.0,668.8832,683.7417,710.0706,737.03253,768.7487,821.00574,903.86
2023-09-18 15:00:00,0.0,267.54364,0.0,318.4905,330.44675,0.0,351.7451,358.16772,371.49023,375.32156,0.0,399.09244,0.0,421.0044,428.51022,443.653,461.9858,481.42358,515.6749,570.02637
2023-09-18 16:00:00,0.0,118.15782,0.0,142.70236,147.58276,0.0,157.56725,157.93245,165.05142,165.27884,0.0,178.16466,0.0,187.61409,190.81284,196.88278,206.50761,216.28676,233.22075,265.0041
2023-09-18 17:00:00,0.0,5.2189426,0.0,15.596069,16.677965,0.0,19.430832,15.487664,19.263891,18.94615,0.0,23.50534,0.0,25.107334,25.815617,26.388565,30.4458,33.94774,42.59559,64.89447
2023-09-19 06:00:00,0.0,178.49405,0.0,201.5834,205.53047,0.0,211.39592,210.26569,215.0375,214.23495,0.0,222.50519,0.0,228.00615,229.09143,230.78433,240.04156,246.69972,254.21889,274.91278
2023-09-19 07:00:00,0.0,238.457,0.0,279.08752,288.0388,0.0,301.42426,301.55365,311.5247,314.08835,0.0,328.98212,0.0,343.15878,345.80502,354.88177,371.1787,384.7015,410.2689,452.11365
2023-09-19 08:00:00,0.0,245.58138,0.0,290.54205,300.57153,0.0,316.55383,318.53738,329.53766,333.6764,0.0,350.60135,0.0,367.4802,372.25455,383.7961,401.16425,417.0866,448.8575,497.81937
2023-09-19 09:00:00,0.0,189.9779,0.0,234.2436,243.42685,0.0,264.78586,270.90286,281.81613,288.39056,0.0,307.0474,0.0,326.49493,336.11987,352.04428,369.06607,388.8743,425.43344,480.01453
2023-09-19 10:00:00,0.0,124.14548,0.0,158.26335,166.04431,0.0,179.90485,184.16843,192.75182,196.00331,0.0,212.15918,0.0,227.02211,234.37827,244.7789,257.70358,273.05453,302.5522,348.92993
2023-09-19 11:00:00,0.0,83.10522,0.0,107.67175,113.38335,0.0,122.40425,123.62976,130.64352,131.99954,0.0,143.98769,0.0,153.72353,158.63492,165.0888,173.97131,184.64478,206.65431,243.63397
2023-09-19 12:00:00,0.0,66.38742,0.0,90.763504,97.11114,0.0,104.52307,104.94776,111.63316,112.93083,0.0,124.46442,0.0,133.09143,137.89545,143.27617,152.45628,162.71086,185.51115,224.1523
2023-09-19 13:00:00,0.0,42.678505,0.0,68.46494,74.93852,0.0,82.11558,82.87659,90.19973,92.177895,0.0,104.758026,0.0,114.38489,119.21546,126.02225,135.5929,147.43758,172.85379,216.03552
2023-09-19 14:00:00,0.0,25.484425,0.0,39.473846,42.221596,0.0,45.212482,40.98254,45.251984,46.049213,0.0,51.307407,0.0,53.398,55.071136,56.519833,62.743206,68.10881,82.52677,113.69305
2023-09-19 15:00:00,0.0,90.20531,0.0,111.76492,116.86579,0.0,122.797714,120.60627,126.16814,126.44701,0.0,135.45753,0.0,140.61768,143.18723,145.85371,154.89627,162.35013,177.6939,208.48795
2023-09-19 16:00:00,0.0,174.24321,0.0,209.35762,217.30469,0.0,229.92474,231.32422,240.04788,243.23817,0.0,255.84102,0.0,268.65213,273.30505,281.41068,294.28934,307.02255,332.17905,374.64905
2023-09-19 17:00:00,0.0,234.74585,0.0,279.46683,290.04095,0.0,304.59415,307.84387,317.99783,321.32855,0.0,338.5911,0.0,355.41565,360.57162,370.24805,386.70206,402.01495,433.03522,483.12436
2023-09-20 06:00:00,0.0,209.09319,0.0,254.98158,265.02933,0.0,284.03568,288.94147,298.78754,304.8542,0.0,321.66367,0.0,339.80423,347.77368,360.55652,378.5416,396.8148,431.58707,486.19424
2023-09-20 07:00:00,0.0,179.65729,0.0,224.684,234.76993,0.0,256.33832,262.18323,272.54694,279.85104,0.0,297.9917,0.0,317.22226,327.27197,342.39017,360.5638,380.26514,418.39734,476.782
2023-09-20 08:00:00,0.0,171.0705,0.0,214.95396,224.81165,0.0,244.44675,249.69154,259.73816,266.79605,0.0,283.49734,0.0,301.89316,310.88525,324.71347,341.94446,360.57324,397.1576,453.9784
2023-09-20 09:00:00,0.0,162.51176,0.0,201.45941,209.92702,0.0,226.00203,229.20805,238.46141,243.84618,0.0,257.79233,0.0,272.9808,279.7614,290.91193,305.55182,321.32675,352.27054,401.94635
2023-09-20 10:00:00,0.0,114.71061,0.0,145.2247,151.91058,0.0,162.60612,164.25546,171.96191,174.43663,0.0,186.78394,0.0,197.86494,202.57646,209.99388,221.04509,233.24052,256.39874,295.74927
2023-09-20 11:00:00,0.0,51.260185,0.0,68.22958,71.762764,0.0,76.34478,73.81366,78.79694,78.91903,0.0,86.69297,0.0,90.58328,92.93504,95.206856,102.12859,108.530106,122.54826,151.15956
2023-09-20 12:00:00,0.0,303.6968,0.0,344.6419,354.20734,0.0,374.6077,378.3267,389.41928,390.29385,0.0,407.49527,0.0,422.83765,427.28763,437.344,453.1787,466.117,479.99005,500.63477
2023-09-20 13:00:00,0.0,407.09668,0.0,500.4362,527.0251,0.0,588.10614,607.3199,629.47797,650.2411,0.0,695.1066,0.0,746.20465,757.1353,789.3433,836.18854,865.51056,905.9789,967.0834
2023-09-20 14:00:00,0.0,407.25156,0.0,540.1859,584.76544,0.0,663.3267,688.67615,732.5925,764.106,0.0,854.1997,0.0,944.3019,946.26434,995.08136,1059.1093,1091.4806,1159.3368,1280.5271
2023-09-20 15:00:00,0.0,567.97784,0.0,670.35205,694.493,0.0,745.6072,766.14575,793.91876,806.33594,0.0,857.2441,0.0,906.1452,920.0995,957.21747,991.95465,1028.0059,1084.1396,1164.994
2023-09-20 16:00:00,0.0,599.60834,0.0,689.1034,708.56134,0.0,750.1491,764.55334,786.7589,795.9946,0.0,833.4928,0.0,869.9181,884.1392,913.1921,941.40955,971.92505,1025.2374,1103.4298
2023-09-20 17:00:00,0.0,560.67926,0.0,640.03613,656.54645,0.0,690.8172,699.7011,719.45166,726.6092,0.0,757.21375,0.0,787.4201,798.0499,822.47424,847.54846,874.1361,923.23584,997.6328
2023-09-21 06:00:00,0.0,409.13992,0.0,479.0744,493.42535,0.0,530.1407,541.883,558.98145,569.32697,0.0,596.9813,0.0,627.2518,641.2918,666.75366,690.68744,718.2898,766.9237,838.1005
2023-09-21 07:00:00,0.0,279.64566,0.0,326.27628,335.39346,0.0,355.0149,359.65326,370.55206,374.78638,0.0,392.20218,0.0,409.77164,416.05136,428.59723,444.8606,461.61838,489.99756,536.6459
2023-09-21 08:00:00,0.0,118.46816,0.0,143.03395,147.77815,0.0,155.24802,154.67372,160.69489,161.20648,0.0,170.80354,0.0,177.67824,180.51569,184.45427,193.46387,202.20128,217.90755,248.38269
2023-09-21 09:00:00,0.0,0.43492988,0.0,12.37819,13.211362,0.0,15.155167,11.003281,13.848677,14.3891,0.0,16.287367,0.0,16.423872,17.333858,17.162552,21.705124,25.276423,32.52329,52.663742
2023-09-21 10:00:00,0.0,60.301888,0.0,73.88306,75.96206,0.0,79.59698,76.692924,80.23681,80.22209,0.0,85.43335,0.0,87.613594,89.626076,90.34708,96.753174,102.114975,110.82984,133.04443
2023-09-21 11:00:00,0.0,62.450855,0.0,89.613144,95.50222,0.0,105.52487,106.62035,113.72822,117.168495,0.0,127.63799,0.0,137.09543,144.20813,153.10513,163.15222,177.21362,206.46182,253.37297
2023-09-21 12:00:00,0.0,48.100548,0.0,77.20231,83.510155,0.0,94.90104,98.96518,107.3343,110.81635,0.0,125.05189,0.0,137.81558,147.41557,159.37103,168.85112,186.0276,221.0233,274.07404
2023-09-21 13:00:00,0.0,41.13357,0.0,65.7359,70.567024,0.0,78.78293,81.33655,88.415764,90.0703,0.0,102.82941,0.0,112.62587,119.75311,128.61359,136.38766,150.40138,177.93393,222.39996
2023-09-21 14:00:00,0.0,39.380997,0.0,59.897335,64.41704,0.0,69.441284,68.63732,74.70804,74.93867,0.0,85.519936,0.0,91.666084,96.01163,101.3204,108.84382,119.15749,141.03625,179.21399
2023-09-21 15:00:00,0.0,38.811928,0.0,57.937473,62.36464,0.0,66.21752,63.586666,68.86691,69.2039,0.0,77.59786,0.0,81.90164,84.99802,88.602684,96.845184,105.691444,125.26775,161.03137
2023-09-21 16:00:00,0.0,35.54434,0.0,54.308693,58.54144,0.0,63.02236,60.777016,65.82347,66.65457,0.0,74.35453,0.0,78.598335,82.2582,85.975204,93.78043,102.5545,122.31406,158.20082
2023-09-21 17:00:00,0.0,22.126852,0.0,39.87825,43.213474,0.0,48.558044,46.471935,50.81058,52.86982,0.0,58.866367,0.0,62.5408,66.74264,70.655975,78.06488,86.77726,106.50983,143.27939
2023-09-22 06:00:00,0.0,9.298104,0.0,21.992867,24.219881,0.0,25.109549,19.826773,23.557682,24.028229,0.0,27.582695,0.0,28.257397,28.53775,29.078173,34.98197,39.863743,52.13601,81.72308
2023-09-22 07:00:00,0.0,215.58385,0.0,263.40424,273.9264,0.0,301.08847,309.3586,318.55856,326.6992,0.0,341.3501,0.0,361.6945,370.38275,385.05496,406.48306,426.10416,449.97815,483.7748
2023-09-22 08:00:00,0.0,336.2927,0.0,427.6352,453.21365,0.0,506.3471,527.55096,551.6214,570.05676,0.0,616.5843,0.0,668.62305,682.3478,717.06146,755.9658,789.37476,844.2215,923.4183
2023-09-22 09:00:00,0.0,526.3018,0.0,627.3276,652.3091,0.0,715.73615,736.73596,762.1458,779.7278,0.0,829.844,0.0,882.5177,896.2293,934.03754,977.4566,1012.03894,1061.1022,1134.069
2023-09-22 10:00:00,0.0,693.2443,0.0,779.7869,798.9008,0.0,836.16724,845.55695,866.3592,875.05756,0.0,904.00287,0.0,938.758,944.57245,966.8288,992.63995,1014.7605,1060.8896,1134.0687
2023-09-22 11:00:00,0.0,680.22174,0.0,763.65967,782.01746,0.0,801.56824,808.3794,827.76855,830.04065,0.0,856.4457,0.0,886.22723,886.8917,902.1839,922.2098,942.0437,986.0407,1058.1339
2023-09-22 12:00:00,0.0,544.33405,0.0,622.4862,640.48535,0.0,671.871,679.35126,698.5672,706.0375,0.0,735.1874,0.0,765.64154,772.45166,793.3434,818.6728,840.8447,886.21564,956.07666
2023-09-22 13:00:00,0.0,384.0371,0.0,449.91876,462.97375,0.0,495.2411,502.7383,519.1953,527.4471,0.0,554.49316,0.0,581.591,591.0411,614.11536,639.8208,665.2111,705.6189,765.0083
2023-09-22 14:00:00,0.0,224.16206,0.0,267.9026,276.6662,0.0,298.15256,302.31186,312.8215,317.21777,0.0,336.81326,0.0,354.65125,360.7624,374.0162,392.9373,409.82657,435.10382,476.7631
2023-09-22 15:00:00,0.0,85.28815,0.0,104.18827,107.42758,0.0,114.14096,113.52086,118.80668,118.695175,0.0,127.72227,0.0,133.59996,136.46965,139.8917,147.01515,154.48048,167.31438,193.24857
2023-09-22 16:00:00,0.0,220.82901,0.0,259.21353,266.32596,0.0,283.96997,288.0794,297.58344,301.41257,0.0,315.7349,0.0,331.06528,336.50717,347.06912,360.23007,374.28458,396.1699,433.8327
2023-09-22 17:00:00,0.0,394.8945,0.0,476.104,497.80524,0.0,542.1296,558.1268,575.6365,587.273,0.0,626.18567,0.0,664.7523,674.7796,698.0913,735.7807,761.89825,794.79376,845.27594
2023-09-23 06:00:00,0.0,400.3763,0.0,575.9252,641.5969,0.0,727.0596,761.11694,820.6483,855.02496,0.0,993.257,0.0,1118.487,1110.519,1167.1614,1255.5007,1292.6926,1375.7019,1536.0715
2023-09-23 07:00:00,0.0,761.0323,0.0,896.49274,931.7381,0.0,1005.5736,1037.5574,1069.5938,1092.584,0.0,1168.1008,0.0,1242.009,1251.6061,1292.0696,1348.906,1382.9171,1433.5782,1520.9138
2023-09-23 08:00:00,0.0,892.81384,0.0,1013.3345,1034.4258,0.0,1086.7711,1116.0708,1131.8109,1149.3896,0.0,1188.726,0.0,1239.2532,1254.4169,1280.3036,1323.9342,1359.208,1407.089,1485.5833
2023-09-23 09:00:00,0.0,859.92303,0.0,975.0675,992.9349,0.0,1019.4607,1040.5757,1054.9783,1062.1702,0.0,1093.9695,0.0,1135.6292,1140.2793,1154.3512,1188.7042,1219.6458,1260.04,1340.1609
2023-09-23 10:00:00,0.0,624.5979,0.0,720.0037,735.4799,0.0,766.20013,787.71265,799.4261,808.69336,0.0,836.5507,0.0,872.40015,884.3956,901.1999,930.1285,960.1721,1002.4108,1076.1782
2023-09-23 11:00:00,0.0,376.3694,0.0,430.63565,441.4823,0.0,459.1727,464.04825,475.57886,477.54135,0.0,497.67493,0.0,516.19086,520.64496,531.58813,549.5086,566.3487,594.056,641.73755
2023-09-23 12:00:00,0.0,140.393,0.0,163.25217,167.85735,0.0,171.75844,169.36646,175.39949,173.84245,0.0,183.46622,0.0,188.58,189.42374,191.06131,198.98993,205.7405,218.59679,246.85876
2023-09-23 13:00:00,0.0,259.48853,0.0,301.36755,309.05118,0.0,324.88135,327.4233,336.88235,340.16238,0.0,354.5375,0.0,369.191,372.89346,382.15143,396.88452,410.61472,433.0455,473.94586
2023-09-23 14:00:00,0.0,549.76556,0.0,605.4796,613.54846,0.0,623.4016,630.101,641.1746,637.75555,0.0,657.41077,0.0,674.2629,676.44434,682.2481,692.94965,706.24084,725.60175,766.25256
2023-09-23 15:00:00,0.0,647.1378,0.0,739.65656,753.28455,0.0,781.62915,796.44775,810.50745,820.2251,0.0,843.1484,0.0,875.9045,883.7991,900.1635,926.1092,952.88855,994.44867,1072.5769
2023-09-23 16:00:00,0.0,670.92267,0.0,758.8184,775.0612,0.0,798.0778,811.02185,827.3265,830.2514,0.0,860.22345,0.0,890.8096,897.5872,912.2643,935.0313,958.8496,999.992,1073.691
2023-09-23 17:00:00,0.0,635.47534,0.0,717.69196,734.1179,0.0,762.9946,774.8304,792.4522,796.9341,0.0,827.8223,0.0,857.8013,867.71173,886.7947,909.51044,933.8891,979.49274,1053.7766
2023-09-24 06:00:00,0.0,560.82416,0.0,637.70306,655.0507,0.0,680.48425,688.0062,706.65125,709.4726,0.0,741.90845,0.0,770.0839,777.1802,795.2061,819.3261,842.05585,885.78406,955.93304
2023-09-24 07:00:00,0.0,414.382,0.0,477.0849,491.74243,0.0,520.7985,528.86676,546.5808,550.8821,0.0,580.66724,0.0,606.624,617.0864,638.43616,659.386,682.47455,723.9756,782.0093
2023-09-24 08:00:00,0.0,253.781,0.0,294.5415,302.51276,0.0,321.96808,325.7267,336.37994,339.69516,0.0,357.30795,0.0,373.7669,378.8262,390.47116,405.52307,419.7106,442.12155,479.7562
2023-09-24 09:00:00,0.0,102.22606,0.0,119.7224,122.856964,0.0,125.97733,123.999886,128.8534,127.21915,0.0,135.40175,0.0,139.46825,140.91557,141.78152,148.15921,154.0361,164.07826,187.40143
2023-09-24 10:00:00,0.0,236.99863,0.0,270.8572,278.23877,0.0,291.00473,291.33356,300.97943,300.88022,0.0,316.70746,0.0,328.44724,330.82526,337.49194,350.0613,360.06287,375.66776,405.51517
2023-09-24 11:00:00,0.0,470.24692,0.0,520.64996,529.2988,0.0,543.9008,550.32776,561.71204,558.81805,0.0,581.41815,0.0,597.95325,601.8689,609.3815,622.20667,634.7831,651.2583,682.8669
2023-09-24 12:00:00,0.0,589.7008,0.0,668.6413,685.50507,0.0,718.18665,731.18176,747.1261,751.2601,0.0,783.5577,0.0,813.14294,821.4471,839.0809,866.1485,888.59155,918.7598,966.89746
2023-09-24 13:00:00,0.0,582.85754,0.0,655.98615,671.17865,0.0,697.0089,706.80707,723.9162,725.66626,0.0,756.1219,0.0,781.961,790.6958,807.8219,828.7186,849.86383,885.8178,938.6448
2023-09-24 14:00:00,0.0,479.40598,0.0,549.6478,564.5432,0.0,595.4317,606.9987,624.1045,629.8599,0.0,659.3088,0.0,687.1003,700.6156,723.3494,744.96344,770.7396,817.051,879.2727
2023-09-24 15:00:00,0.0,387.2849,0.0,451.56577,465.76404,0.0,495.11902,505.2136,520.7953,527.4917,0.0,555.0029,0.0,581.9013,594.86743,617.1739,639.44464,665.22833,713.20996,778.1206
2023-09-24 16:00:00,0.0,292.0787,0.0,343.13504,354.9207,0.0,376.4591,382.24814,395.2514,399.02512,0.0,422.53568,0.0,443.32544,452.17285,468.4284,487.84995,508.16144,545.14594,596.822
2023-09-24 17:00:00,0.0,185.00757,0.0,218.61287,225.16647,0.0,237.65765,240.1308,248.028,249.4365,0.0,264.05737,0.0,276.51242,280.93552,288.46933,301.31726,313.51663,333.33792,366.8362
2023-09-25 06:00:00,0.0,77.94455,0.0,90.92661,93.02273,0.0,98.493324,96.6959,102.342,100.804276,0.0,109.96675,0.0,115.11504,116.72359,119.44848,124.08609,129.14836,138.62686,159.49156
2023-09-25 07:00:00,0.0,158.36818,0.0,188.01459,194.28235,0.0,207.71913,208.74,216.7858,219.04701,0.0,231.91946,0.0,242.73726,247.2315,254.63423,266.47827,277.11307,295.19775,326.7587
2023-09-25 08:00:00,0.0,338.25165,0.0,381.8242,389.10733,0.0,409.64038,415.53528,425.90894,427.2676,0.0,446.97925,0.0,463.0241,469.0334,479.561,494.42938,507.71524,522.9301,548.472
2023-09-25 09:00:00,0.0,453.4588,0.0,530.0961,545.7147,0.0,588.0833,601.6614,622.59955,634.2309,0.0,671.5859,0.0,708.4012,716.7055,743.8469,771.5165,795.81287,830.29584,887.0392
2023-09-25 10:00:00,0.0,546.8759,0.0,636.4775,654.6935,0.0,706.10815,723.7339,743.68353,761.10004,0.0,798.64056,0.0,840.26324,853.57117,883.0019,917.60205,945.47845,989.4954,1060.5011
2023-09-25 11:00:00,0.0,598.50256,0.0,672.1912,685.7139,0.0,714.9292,724.36646,740.88904,744.68274,0.0,773.7746,0.0,799.28784,808.4876,826.9464,850.3298,872.2839,905.6938,954.4161
2023-09-25 12:00:00,0.0,430.761,0.0,517.53064,535.86176,0.0,573.1781,591.2652,610.22485,621.2628,0.0,658.9451,0.0,699.10944,712.3225,739.8678,770.66943,804.13727,856.56256,936.11096
2023-09-25 13:00:00,0.0,317.29086,0.0,386.21194,399.18835,0.0,428.40552,441.4768,457.18994,465.73605,0.0,494.0501,0.0,525.24554,535.53076,559.06226,583.2182,612.73535,655.8295,721.30304
2023-09-25 14:00:00,0.0,181.61993,0.0,221.87492,229.68382,0.0,246.62119,250.63976,260.39352,263.80093,0.0,281.74875,0.0,298.42133,302.32263,313.33008,329.65128,345.04648,366.37296,404.45462
2023-09-25 15:00:00,0.0,65.89955,0.0,79.541695,81.6966,0.0,85.592804,81.197784,85.67638,85.65992,0.0,91.29154,0.0,93.18576,94.288704,95.42412,101.81697,106.593605,116.23384,141.08014
2023-09-25 16:00:00,0.0,2.7701418,0.0,13.582123,14.215129,0.0,15.856966,11.59081,14.624407,14.500217,0.0,17.300478,0.0,17.749096,18.807238,18.45349,22.989765,26.404922,32.959347,52.288784
2023-09-25 17:00:00,0.0,39.55775,0.0,51.256004,53.236042,0.0,55.545948,51.321194,54.82487,54.456085,0.0,59.82999,0.0,61.1094,62.227673,62.264,68.67659,73.13418,81.43396,104.56826
2023-09-26 06:00:00,0.0,53.253498,0.0,73.924736,78.468575,0.0,84.75447,82.49045,88.86301,90.40811,0.0,98.622795,0.0,104.082344,107.535194,112.69023,120.456085,129.62555,150.04504,186.87932
2023-09-26 07:00:00,0.0,62.622234,0.0,89.98008,96.38768,0.0,104.63346,105.851845,112.59715,115.327644,0.0,126.15855,0.0,135.68208,141.8282,148.89127,158.85611,171.71466,199.26726,244.86671
2023-09-26 08:00:00,0.0,61.048958,0.0,91.53773,98.891495,0.0,108.62001,111.4744,118.94734,122.64402,0.0,135.01405,0.0,147.06161,154.85918,163.88425,174.84792,190.09338,222.86389,274.60947
2023-09-26 09:00:00,0.0,58.449463,0.0,90.212715,97.88533,0.0,107.61386,111.24502,118.99037,122.530525,0.0,136.06926,0.0,149.01689,157.47745,167.29236,178.72401,195.30011,229.92809,283.47162
2023-09-26 10:00:00,0.0,57.517403,0.0,84.91434,91.22882,0.0,98.98592,100.858406,108.49331,110.099396,0.0,123.27489,0.0,133.73419,140.29195,148.79681,158.37666,172.67973,201.62163,247.36604
2023-09-26 11:00:00,0.0,45.052876,0.0,65.37207,69.455086,0.0,76.126976,76.247505,82.44661,83.08226,0.0,93.91232,0.0,100.98517,105.57059,111.47109,118.59705,128.70807,149.27364,185.27126
2023-09-26 12:00:00,0.0,25.712275,0.0,40.72676,43.324345,0.0,47.66305,44.39429,48.150124,49.29882,0.0,54.798096,0.0,57.058586,59.694725,61.70548,68.6557,74.91529,89.86067,121.04195
2023-09-26 13:00:00,0.0,2.5944328,0.0,14.356161,15.878072,0.0,17.691328,12.905623,15.983993,16.27398,0.0,19.143318,0.0,19.077688,19.72606,19.343655,24.54383,28.124964,36.204556,58.041496
2023-09-26 14:00:00,0.0,0.062410124,0.0,11.950933,12.622443,0.0,14.794293,10.4808655,13.0469675,13.657714,0.0,15.512407,0.0,15.074823,15.794072,15.4664955,20.161522,23.73849,30.31599,50.016586
2023-09-26 15:00:00,0.0,35.149532,0.0,53.726814,57.91271,0.0,62.152287,59.259285,64.22146,65.20106,0.0,72.33197,0.0,76.12036,79.16832,82.36701,90.308876,98.51224,117.279205,152.78424
2023-09-26 16:00:00,0.0,64.55039,0.0,96.33048,104.53927,0.0,113.6812,116.445625,123.5958,127.25979,0.0,139.68544,0.0,151.79997,159.29842,167.20445,179.11488,193.96762,226.69759,279.17465
2023-09-26 17:00:00,0.0,102.148,0.0,137.59825,146.63605,0.0,158.01904,160.83473,168.45091,172.77257,0.0,185.93433,0.0,199.58904,206.66647,215.1847,229.393,244.66122,277.5743,330.14053
2023-09-27 06:00:00,0.0,139.44247,0.0,174.40875,183.55687,0.0,192.59402,193.0853,201.88039,204.29501,0.0,218.08333,0.0,230.85162,235.00812,242.38635,255.74124,268.80927,298.8152,346.9628
2023-09-27 07:00:00,0.0,139.90736,0.0,172.54764,180.94417,0.0,190.22324,190.96547,200.73112,202.2527,0.0,218.27707,0.0,231.1673,236.20789,244.84286,256.94638,269.9261,299.7779,344.75385
2023-09-27 08:00:00,0.0,102.87437,0.0,129.96375,135.33258,0.0,144.67102,147.32826,155.45534,156.67734,0.0,170.79457,0.0,181.80354,188.0265,196.48059,204.73497,217.07161,241.43163,279.13556
2023-09-27 09:00:00,0.0,62.984722,0.0,84.51639,87.66541,0.0,95.69214,97.79035,103.855385,104.5447,0.0,115.760445,0.0,123.714966,128.99576,135.76007,142.1793,153.05428,171.55315,203.75298
2023-09-27 10:00:00,0.0,29.907421,0.0,44.536316,47.023266,0.0,51.611214,48.476738,52.28072,53.400105,0.0,59.069736,0.0,61.443466,64.092026,66.0101,72.45742,78.20611,92.77152,123.821236
2023-09-27 11:00:00,0.0,1.4966236,0.0,13.159328,14.066594,0.0,16.229029,11.936935,14.582867,15.170438,0.0,17.304317,0.0,17.115675,17.951157,17.604101,22.478273,26.175726,33.246395,53.723305
2023-09-27 12:00:00,0.0,23.410025,0.0,36.403442,38.46682,0.0,40.65765,36.013138,39.605793,40.439587,0.0,44.195972,0.0,45.062046,46.43798,47.372948,53.453007,58.722843,71.672005,101.68807
2023-09-27 13:00:00,0.0,47.304436,0.0,67.518036,72.20352,0.0,78.44434,75.30651,80.97586,82.813255,0.0,90.38059,0.0,95.021736,98.52012,103.04031,112.04182,120.948395,141.83104,179.97273
2023-09-27 14:00:00,0.0,64.360985,0.0,92.34368,99.07668,0.0,108.68232,108.687,115.44604,119.044014,0.0,129.43939,0.0,138.73885,145.1001,152.87584,164.83661,178.31134,207.70325,255.90222
2023-09-27 15:00:00,0.0,68.82087,0.0,102.22968,110.49675,0.0,121.52616,124.49438,131.84247,136.4004,0.0,149.43547,0.0,162.4263,170.95496,180.55441,194.15277,210.76839,246.3751,302.16333
2023-09-27 16:00:00,0.0,55.823418,0.0,92.62992,102.28632,0.0,114.47201,120.00854,128.03111,133.4344,0.0,149.17703,0.0,165.26543,176.31183,187.80014,202.2663,221.6165,263.88864,327.874
2023-09-27 17:00:00,0.0,41.149315,0.0,75.45154,84.34929,0.0,94.196785,99.26705,106.96315,110.74584,0.0,126.66463,0.0,141.13042,151.66121,162.35422,175.4112,194.35306,234.65208,295.86127
2023-09-28 06:00:00,0.0,35.980118,0.0,61.27839,67.486465,0.0,74.93633,74.87574,81.54223,83.66147,0.0,95.404785,0.0,103.77748,110.013664,117.37659,127.97418,141.20929,169.98112,217.405
