HourDK,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
2022-12-21 05:00:00,99.79437,0.0,0.0,172.46439,0.0,194.68242,201.21722,205.8019,210.07884,223.24341,231.86331,0.0,244.1741,261.24002,268.453,288.62463,304.99493,315.5154,352.85095,384.21384
2022-12-21 06:00:00,73.17336,0.0,0.0,148.54572,0.0,172.50038,179.32658,184.75186,189.24219,202.35431,211.41096,0.0,225.67117,243.3019,251.98376,274.89648,294.02515,308.8081,351.2843,387.58975
2022-12-21 07:00:00,50.066536,0.0,0.0,126.67347,0.0,152.26202,159.72845,167.21806,172.85693,186.20071,196.63705,0.0,213.14287,231.65744,241.21448,264.78027,284.30783,300.47693,342.33908,379.48944
2022-12-21 08:00:00,40.276394,0.0,0.0,104.76309,0.0,126.34307,132.25365,139.54309,144.9094,154.48473,165.22586,0.0,179.62306,196.1706,204.35362,225.62866,244.0321,261.77148,299.6968,337.9448
2022-12-21 09:00:00,27.949337,0.0,0.0,85.36449,0.0,104.5957,109.62995,117.38686,122.743,130.24692,141.74731,0.0,155.08665,170.6881,177.77138,197.71451,215.52776,234.58025,270.4096,311.2076
2022-12-21 10:00:00,18.553677,0.0,0.0,80.504555,0.0,99.20552,104.09154,112.14599,117.498245,125.29817,137.36525,0.0,151.15587,168.09444,176.3232,199.18979,219.36726,241.68094,283.95526,331.3793
2022-12-21 11:00:00,13.657143,0.0,0.0,85.21096,0.0,104.38093,109.5433,117.9657,123.666405,132.64954,144.95744,0.0,159.95193,179.06113,189.70192,216.51909,239.45848,264.7605,315.2398,368.6855
2022-12-21 12:00:00,20.975399,0.0,0.0,91.92882,0.0,112.45583,118.88004,127.01299,133.73593,143.81879,155.01813,0.0,172.39377,190.82701,203.12703,230.64903,253.73962,279.4258,331.0642,384.40765
2022-12-21 13:00:00,20.907003,0.0,0.0,92.1071,0.0,114.78883,122.456955,130.02643,137.2864,148.39148,158.35715,0.0,177.92358,195.06293,208.33,236.12634,259.57666,285.89944,339.28174,394.72998
2022-12-21 14:00:00,30.233784,0.0,0.0,102.005646,0.0,126.73908,135.78162,143.23047,151.18752,162.90729,171.81859,0.0,192.06836,207.73459,220.91196,246.91046,268.73813,293.26276,344.2013,397.57764
2022-12-21 15:00:00,39.654152,0.0,0.0,126.219635,0.0,157.16737,169.54211,179.2471,189.40157,204.37639,213.91814,0.0,237.39505,253.78137,267.26077,291.81055,311.9458,333.66284,381.9648,433.26776
2022-12-21 16:00:00,104.75747,0.0,0.0,187.70613,0.0,221.91322,236.60786,245.99245,257.19583,275.0315,283.2951,0.0,308.1207,322.10947,333.72037,355.68295,374.62457,394.69754,445.34186,501.92923
2022-12-21 17:00:00,219.22122,0.0,0.0,302.6709,0.0,338.82135,352.7231,360.5632,369.6989,384.9799,392.39914,0.0,411.0392,423.3026,430.67792,447.88922,464.93243,481.4107,534.4388,591.6177
2022-12-21 18:00:00,341.48346,0.0,0.0,456.40494,0.0,497.5186,504.03165,513.0564,518.35175,533.2175,541.8159,0.0,552.9812,566.9483,568.59607,578.02545,594.1584,597.83563,643.4829,676.67377
2022-12-21 19:00:00,412.05023,0.0,0.0,567.82056,0.0,616.4935,624.30524,641.4859,653.5458,668.2973,682.32526,0.0,701.6855,721.6139,729.62036,744.12463,766.66205,778.9755,828.6274,861.55133
2022-12-21 20:00:00,477.2714,0.0,0.0,653.3208,0.0,706.1527,720.91833,738.73785,755.6693,772.3902,788.2752,0.0,815.579,832.9145,841.4328,855.952,875.91016,887.2037,919.27954,937.78516
2022-12-21 21:00:00,582.45264,0.0,0.0,719.89465,0.0,755.4276,773.0974,782.8918,795.7952,808.5432,824.5102,0.0,843.66455,860.09863,863.55115,877.80756,889.7017,895.26324,921.9669,930.2362
2022-12-21 22:00:00,601.2616,0.0,0.0,748.58575,0.0,782.07385,801.52527,810.13434,822.7022,834.66815,850.5507,0.0,867.5685,883.95667,886.40247,900.8852,911.17957,916.65454,942.5854,950.26154
2022-12-21 23:00:00,620.2756,0.0,0.0,783.03156,0.0,814.36255,832.1647,839.699,852.2253,861.2124,874.4403,0.0,887.39294,900.89514,903.61456,914.4362,922.4681,926.2285,952.5177,960.3784
2022-12-22 00:00:00,660.7868,0.0,0.0,761.5145,0.0,783.43335,799.0266,805.05066,816.4718,823.9247,836.0594,0.0,848.4556,862.8022,868.50366,880.54816,887.64606,889.9817,919.63904,929.7476
2022-12-22 01:00:00,621.001,0.0,0.0,735.85144,0.0,758.5503,772.7706,779.08203,791.78253,799.4654,811.1296,0.0,825.32355,839.5642,846.8907,859.50415,867.69336,871.3708,903.38306,917.0338
2022-12-22 02:00:00,550.13824,0.0,0.0,670.051,0.0,695.2058,708.9754,715.2715,729.0657,738.2354,750.4483,0.0,769.11273,783.2697,790.8823,805.15735,816.08075,822.5318,852.8233,871.7829
2022-12-22 03:00:00,539.9061,0.0,0.0,621.54816,0.0,639.4707,646.2807,650.3755,662.1425,664.6418,674.70996,0.0,687.4561,699.49524,708.847,721.1971,731.71906,735.99066,763.942,783.9284
2022-12-22 04:00:00,509.7843,0.0,0.0,576.54144,0.0,587.00995,588.8086,593.1973,604.5432,604.839,612.8131,0.0,618.7258,630.20435,640.51654,648.30975,654.4583,652.70166,679.21747,701.2089
2022-12-22 05:00:00,442.09152,0.0,0.0,511.10928,0.0,519.4162,520.28784,525.03064,535.2056,535.3878,544.2556,0.0,547.0441,558.2276,565.18005,571.0934,576.44147,575.50635,599.581,631.4654
2022-12-22 06:00:00,382.95868,0.0,0.0,456.76984,0.0,471.14056,475.5403,480.51596,488.75012,494.1865,504.10394,0.0,509.76663,522.56213,526.2542,535.346,544.61945,549.1405,581.41125,623.55255
2022-12-22 07:00:00,354.52747,0.0,0.0,427.77695,0.0,445.73157,451.7239,455.4787,461.8307,470.75604,479.43146,0.0,486.13187,499.19965,501.8489,512.9556,524.4501,530.8756,570.6046,616.29254
2022-12-22 08:00:00,336.91644,0.0,0.0,416.33282,0.0,431.37122,436.1662,442.2704,449.1341,454.94843,466.90433,0.0,470.09,485.89917,488.03326,499.28784,509.1054,514.58276,549.71674,594.0673
2022-12-22 09:00:00,328.8864,0.0,0.0,405.78778,0.0,416.0236,418.68442,425.6043,432.50845,434.70078,449.28943,0.0,449.5847,467.29758,469.30905,480.7884,489.26923,493.66367,522.9718,564.9772
2022-12-22 10:00:00,312.9331,0.0,0.0,383.82492,0.0,396.2234,399.32086,402.9801,408.47363,411.8722,422.94302,0.0,424.36304,437.24945,437.8053,447.50104,457.11465,463.03195,494.54575,541.15
2022-12-22 11:00:00,266.88098,0.0,0.0,335.73044,0.0,356.8296,365.43408,366.5885,372.70038,380.33755,384.57898,0.0,391.48532,396.72906,397.36133,403.62726,412.84116,422.2655,460.77106,519.0046
2022-12-22 12:00:00,205.60994,0.0,0.0,282.6561,0.0,312.06665,326.18744,330.7464,339.86935,350.85507,355.41858,0.0,370.08746,376.36972,380.99564,393.38516,406.669,424.40015,471.29666,538.27026
2022-12-22 13:00:00,188.40327,0.0,0.0,270.05347,0.0,299.17505,314.13998,322.4811,333.61887,343.68967,350.5901,0.0,365.6877,374.22086,380.44418,395.53748,411.04218,435.7122,492.9188,574.9584
2022-12-22 14:00:00,242.93524,0.0,0.0,321.416,0.0,340.97556,350.6276,358.44073,367.92447,369.55035,376.20517,0.0,379.19168,385.70682,388.7002,397.85785,411.7612,440.00543,508.32535,611.4813
2022-12-22 15:00:00,258.46484,0.0,0.0,343.9467,0.0,372.74905,384.21222,396.5538,405.2646,419.51617,436.13303,0.0,457.58478,483.5324,492.88297,525.2742,556.42474,593.8149,676.02765,763.44946
2022-12-22 16:00:00,293.95148,0.0,0.0,413.69266,0.0,451.90457,464.97754,482.793,494.6985,513.2129,534.66864,0.0,561.5921,590.34326,597.89325,627.2198,656.14703,684.0669,744.3766,804.09283
2022-12-22 17:00:00,385.74902,0.0,0.0,526.1317,0.0,577.50287,590.29596,610.8878,623.7729,646.04645,666.7818,0.0,694.5718,722.1704,728.7731,752.4557,780.59937,800.2035,858.4089,898.27203
2022-12-22 18:00:00,352.96106,0.0,0.0,560.5975,0.0,658.7445,690.2283,724.95856,749.5338,775.90686,798.5861,0.0,836.50775,857.925,867.2604,887.8926,912.16754,931.0702,969.273,998.33044
2022-12-22 19:00:00,367.58835,0.0,0.0,610.3094,0.0,715.6294,754.33673,793.67804,822.79065,849.1007,872.3087,0.0,906.6579,924.7045,932.64856,951.9038,969.79895,984.7683,1015.8894,1037.0962
2022-12-22 20:00:00,410.33734,0.0,0.0,706.0433,0.0,789.065,818.54517,843.9115,867.5505,884.5696,899.3315,0.0,922.371,934.9964,943.7159,961.018,976.7328,988.64764,1017.0543,1031.329
2022-12-22 21:00:00,494.16998,0.0,0.0,789.4493,0.0,849.37756,865.77637,880.2709,898.0008,908.6013,915.5535,0.0,930.1676,937.8445,946.76025,956.6028,970.7468,976.63416,1007.1105,1015.1589
2022-12-22 22:00:00,550.5741,0.0,0.0,837.4678,0.0,889.55023,903.7049,914.6019,931.20795,938.5619,941.4364,0.0,952.02576,955.138,963.34656,967.8419,979.0153,981.25085,1008.55194,1012.56287
2022-12-22 23:00:00,625.90735,0.0,0.0,868.75836,0.0,906.2006,918.25195,925.5986,940.18536,945.16077,947.4024,0.0,955.1106,957.35815,963.3688,964.9883,974.0871,974.558,1000.1721,1002.3704
2022-12-23 00:00:00,520.8249,0.0,0.0,726.7983,0.0,776.2881,799.93567,815.6483,833.17926,845.328,862.11914,0.0,880.8723,895.3777,898.18475,909.5441,918.09033,924.3162,947.6761,960.5317
2022-12-23 01:00:00,501.61685,0.0,0.0,628.5214,0.0,670.48096,692.49255,704.0035,718.68396,733.6548,750.8591,0.0,776.70984,795.1357,800.52344,819.8761,834.67126,846.59796,879.42194,900.4134
2022-12-23 02:00:00,486.5622,0.0,0.0,576.7411,0.0,607.8418,621.6921,628.80884,639.30316,645.8227,661.4245,0.0,678.79565,695.33435,700.5625,720.2468,736.6074,749.3361,783.43243,809.0061
2022-12-23 03:00:00,424.6032,0.0,0.0,511.91864,0.0,539.77,550.43866,557.6911,567.9972,576.87006,588.65,0.0,603.877,619.52075,626.8224,645.3635,662.18054,675.23004,720.1294,758.8869
2022-12-23 04:00:00,341.31467,0.0,0.0,442.3822,0.0,472.02664,483.00986,492.229,501.59647,517.61566,528.53864,0.0,545.6194,565.69324,574.01086,596.38654,617.83655,637.00446,702.7511,760.6241
2022-12-23 05:00:00,298.515,0.0,0.0,400.14713,0.0,429.1218,439.8024,450.5835,458.45718,473.9109,486.6935,0.0,499.1866,519.60065,523.3833,543.02,563.363,583.62665,652.17706,720.99457
2022-12-23 06:00:00,268.56384,0.0,0.0,366.43066,0.0,399.64523,413.61905,421.01608,429.0561,440.705,450.5052,0.0,464.4873,478.07574,481.61182,499.21628,517.09546,536.79517,591.1791,657.3838
2022-12-23 07:00:00,255.40668,0.0,0.0,349.8768,0.0,382.1409,396.69022,400.86517,408.28836,421.08276,427.67975,0.0,443.2524,452.86804,456.15884,472.16913,489.48727,508.61746,561.6149,628.5366
2022-12-23 08:00:00,221.82791,0.0,0.0,319.9175,0.0,355.31537,372.59796,378.2751,388.5402,404.9791,410.39447,0.0,433.5643,444.01373,452.71295,472.49228,491.9975,514.5032,573.6002,643.12244
2022-12-23 09:00:00,187.68684,0.0,0.0,288.71423,0.0,325.89548,344.84293,353.78326,367.58667,387.6752,394.4165,0.0,425.83743,440.82596,456.6559,483.28848,506.78497,534.39606,601.8156,673.6656
2022-12-23 10:00:00,172.65121,0.0,0.0,273.00845,0.0,308.9009,327.41632,337.24005,351.7346,373.00122,380.64517,0.0,414.14557,431.39624,449.39368,478.5229,503.34158,532.1013,602.0097,673.8366
2022-12-23 11:00:00,141.30157,0.0,0.0,237.53618,0.0,274.22308,292.76874,305.7786,321.47403,346.135,356.7597,0.0,393.60614,414.78317,433.61542,463.75717,487.95966,513.7425,578.9788,641.2869
2022-12-23 12:00:00,102.22772,0.0,0.0,185.24901,0.0,222.36748,239.45026,254.81563,270.39725,298.5757,312.17313,0.0,351.92145,376.28873,394.67944,425.43344,449.51343,471.03616,528.2375,574.3693
2022-12-23 13:00:00,56.88007,0.0,0.0,136.11922,0.0,170.54988,183.49675,197.47173,210.39914,233.52168,246.74197,0.0,281.31183,305.05814,322.89972,351.8015,374.68555,393.58575,441.88443,476.79245
2022-12-23 14:00:00,40.778606,0.0,0.0,111.6919,0.0,137.53583,145.28432,153.19363,161.3247,174.68976,183.79514,0.0,206.87164,226.1926,242.45279,269.16415,290.48395,309.45084,353.07724,384.53946
2022-12-23 15:00:00,10.685534,0.0,0.0,73.48023,0.0,94.93258,100.97495,106.89913,113.700966,123.292114,130.13551,0.0,149.05928,165.63481,181.29169,205.12155,223.34418,240.88104,280.56604,312.86252
2022-12-23 16:00:00,0.0,0.0,0.0,39.775024,0.0,58.872192,65.07102,70.1766,75.4487,83.8467,89.78427,0.0,103.379875,116.11908,125.61809,140.87856,151.98161,162.74281,189.77776,219.12903
2022-12-23 17:00:00,0.0,0.0,0.0,15.349263,0.0,29.765282,34.964527,37.985126,41.770775,48.241306,52.61852,0.0,62.659214,72.72385,79.80201,92.08123,100.271416,108.118,128.412,153.65073
2022-12-23 18:00:00,0.0,0.0,0.0,0.0,0.0,8.529293,13.595171,16.025713,19.070112,24.6991,28.5263,0.0,35.55724,41.133003,43.2281,53.561085,61.403255,68.5195,85.19288,108.061615
2022-12-23 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24026899,3.903551,9.121888,13.325486,0.0,18.18504,22.608334,22.869892,33.055984,40.907337,47.181477,61.674328,81.9284
